Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Meilleurtaux Assurances",521 €,18260,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,23/12/1993,30,Marié(e),Sans profession,01/2014,Non,23/04/1964,11/1985,Non,non,non,non,N/A,23/07/2025,08/2005,RE43486,RENAULT,TRAFIC,DIES,FGN,7,U1,0,25295,11,C,9,4,99,14,9,5,7,,,,,,,,,,,,,,,,,,,,,,C,3,20000,50810,50476,1,2,57670,57675,Manche,50,28,G,P,10,0.57,0,A,82,E,20/12/2024
"	
Groupe Allianz",627 €,18260,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,23/12/1993,30,Marié(e),Sans profession,01/2014,Non,23/04/1964,11/1985,Non,non,non,non,N/A,23/07/2025,08/2005,RE43486,RENAULT,TRAFIC,DIES,FGN,7,U1,0,25295,11,C,9,4,99,14,9,5,7,,,,,,,,,,,,,,,,,,,,,,C,3,20000,50810,50476,1,2,57670,57675,Manche,50,28,G,P,10,0.57,0,A,82,E,20/12/2024
"	
Groupe Admiral",654 €,18260,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,23/12/1993,30,Marié(e),Sans profession,01/2014,Non,23/04/1964,11/1985,Non,non,non,non,N/A,23/07/2025,08/2005,RE43486,RENAULT,TRAFIC,DIES,FGN,7,U1,0,25295,11,C,9,4,99,14,9,5,7,,,,,,,,,,,,,,,,,,,,,,C,3,20000,50810,50476,1,2,57670,57675,Manche,50,28,G,P,10,0.57,0,A,82,E,20/12/2024
"	
GMF",673 €,18260,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,23/12/1993,30,Marié(e),Sans profession,01/2014,Non,23/04/1964,11/1985,Non,non,non,non,N/A,23/07/2025,08/2005,RE43486,RENAULT,TRAFIC,DIES,FGN,7,U1,0,25295,11,C,9,4,99,14,9,5,7,,,,,,,,,,,,,,,,,,,,,,C,3,20000,50810,50476,1,2,57670,57675,Manche,50,28,G,P,10,0.57,0,A,82,E,20/12/2024
"	
Groupe Vilavi",899 €,18260,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,23/12/1993,30,Marié(e),Sans profession,01/2014,Non,23/04/1964,11/1985,Non,non,non,non,N/A,23/07/2025,08/2005,RE43486,RENAULT,TRAFIC,DIES,FGN,7,U1,0,25295,11,C,9,4,99,14,9,5,7,,,,,,,,,,,,,,,,,,,,,,C,3,20000,50810,50476,1,2,57670,57675,Manche,50,28,G,P,10,0.57,0,A,82,E,20/12/2024
"	
Groupe Vilavi",938 €,18260,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,23/12/1993,30,Marié(e),Sans profession,01/2014,Non,23/04/1964,11/1985,Non,non,non,non,N/A,23/07/2025,08/2005,RE43486,RENAULT,TRAFIC,DIES,FGN,7,U1,0,25295,11,C,9,4,99,14,9,5,7,,,,,,,,,,,,,,,,,,,,,,C,3,20000,50810,50476,1,2,57670,57675,Manche,50,28,G,P,10,0.57,0,A,82,E,20/12/2024
"	
AMV",1 101 €,18260,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,23/12/1993,30,Marié(e),Sans profession,01/2014,Non,23/04/1964,11/1985,Non,non,non,non,N/A,23/07/2025,08/2005,RE43486,RENAULT,TRAFIC,DIES,FGN,7,U1,0,25295,11,C,9,4,99,14,9,5,7,,,,,,,,,,,,,,,,,,,,,,C,3,20000,50810,50476,1,2,57670,57675,Manche,50,28,G,P,10,0.57,0,A,82,E,20/12/2024
"	
MAAF Assurances",372 €,18261,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/07/1994,30,Veuf(ve),Etudiant,05/2018,Oui,,,Non,non,non,non,07/2023,,11/2015,MN01504,MINI,MINI,DIES,BER,5,B2,0,26900,12,D,8,9,99,6,8,11,5,,,,,,,,,,,,,,,,,,,,,,L,1,7000,39130,39063,1,2,28260,28355,Jura,39,27,P,P,6,0.72,1,A,45,D,20/12/2024
"	
MMA",435 €,18261,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/07/1994,30,Veuf(ve),Etudiant,05/2018,Oui,,,Non,non,non,non,07/2023,,11/2015,MN01504,MINI,MINI,DIES,BER,5,B2,0,26900,12,D,8,9,99,6,8,11,5,,,,,,,,,,,,,,,,,,,,,,L,1,7000,39130,39063,1,2,28260,28355,Jura,39,27,P,P,6,0.72,1,A,45,D,20/12/2024
"	
Groupe AXA",447 €,18261,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/07/1994,30,Veuf(ve),Etudiant,05/2018,Oui,,,Non,non,non,non,07/2023,,11/2015,MN01504,MINI,MINI,DIES,BER,5,B2,0,26900,12,D,8,9,99,6,8,11,5,,,,,,,,,,,,,,,,,,,,,,L,1,7000,39130,39063,1,2,28260,28355,Jura,39,27,P,P,6,0.72,1,A,45,D,20/12/2024
"	
Abeille Assurances",468 €,18261,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/07/1994,30,Veuf(ve),Etudiant,05/2018,Oui,,,Non,non,non,non,07/2023,,11/2015,MN01504,MINI,MINI,DIES,BER,5,B2,0,26900,12,D,8,9,99,6,8,11,5,,,,,,,,,,,,,,,,,,,,,,L,1,7000,39130,39063,1,2,28260,28355,Jura,39,27,P,P,6,0.72,1,A,45,D,20/12/2024
"	
Meilleurtaux Assurances",476 €,18261,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/07/1994,30,Veuf(ve),Etudiant,05/2018,Oui,,,Non,non,non,non,07/2023,,11/2015,MN01504,MINI,MINI,DIES,BER,5,B2,0,26900,12,D,8,9,99,6,8,11,5,,,,,,,,,,,,,,,,,,,,,,L,1,7000,39130,39063,1,2,28260,28355,Jura,39,27,P,P,6,0.72,1,A,45,D,20/12/2024
"	
GMF",523 €,18261,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/07/1994,30,Veuf(ve),Etudiant,05/2018,Oui,,,Non,non,non,non,07/2023,,11/2015,MN01504,MINI,MINI,DIES,BER,5,B2,0,26900,12,D,8,9,99,6,8,11,5,,,,,,,,,,,,,,,,,,,,,,L,1,7000,39130,39063,1,2,28260,28355,Jura,39,27,P,P,6,0.72,1,A,45,D,20/12/2024
"	
Groupe Admiral",560 €,18261,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/07/1994,30,Veuf(ve),Etudiant,05/2018,Oui,,,Non,non,non,non,07/2023,,11/2015,MN01504,MINI,MINI,DIES,BER,5,B2,0,26900,12,D,8,9,99,6,8,11,5,,,,,,,,,,,,,,,,,,,,,,L,1,7000,39130,39063,1,2,28260,28355,Jura,39,27,P,P,6,0.72,1,A,45,D,20/12/2024
"	
Groupe Allianz",645 €,18261,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/07/1994,30,Veuf(ve),Etudiant,05/2018,Oui,,,Non,non,non,non,07/2023,,11/2015,MN01504,MINI,MINI,DIES,BER,5,B2,0,26900,12,D,8,9,99,6,8,11,5,,,,,,,,,,,,,,,,,,,,,,L,1,7000,39130,39063,1,2,28260,28355,Jura,39,27,P,P,6,0.72,1,A,45,D,20/12/2024
"	
Groupe AXA",1 032 €,18259,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,15/08/2003,21,Marié(e),Salarié,10/2024,Non,02/06/1978,,Non,non,non,non,N/A,18/05/2025,12/2005,FI28393,FIAT,DUCATO,DIES,CCB,8,U2,0,27030,13,C,11,11,99,17,7,6,8,,,,,,,,,,,,,,,,,,,,,,C,1,7000,31160,31167,2,1,47220,47293,Haute-Garonne,31,76,G,P,0,1,0,A,73,C,20/12/2024
"	
Groupe Admiral",1 274 €,18259,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,15/08/2003,21,Marié(e),Salarié,10/2024,Non,02/06/1978,,Non,non,non,non,N/A,18/05/2025,12/2005,FI28393,FIAT,DUCATO,DIES,CCB,8,U2,0,27030,13,C,11,11,99,17,7,6,8,,,,,,,,,,,,,,,,,,,,,,C,1,7000,31160,31167,2,1,47220,47293,Haute-Garonne,31,76,G,P,0,1,0,A,73,C,20/12/2024
"	
Groupe Vilavi",1 844 €,18259,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,15/08/2003,21,Marié(e),Salarié,10/2024,Non,02/06/1978,,Non,non,non,non,N/A,18/05/2025,12/2005,FI28393,FIAT,DUCATO,DIES,CCB,8,U2,0,27030,13,C,11,11,99,17,7,6,8,,,,,,,,,,,,,,,,,,,,,,C,1,7000,31160,31167,2,1,47220,47293,Haute-Garonne,31,76,G,P,0,1,0,A,73,C,20/12/2024
"	
Groupe Vilavi",1 869 €,18259,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,15/08/2003,21,Marié(e),Salarié,10/2024,Non,02/06/1978,,Non,non,non,non,N/A,18/05/2025,12/2005,FI28393,FIAT,DUCATO,DIES,CCB,8,U2,0,27030,13,C,11,11,99,17,7,6,8,,,,,,,,,,,,,,,,,,,,,,C,1,7000,31160,31167,2,1,47220,47293,Haute-Garonne,31,76,G,P,0,1,0,A,73,C,20/12/2024
"	
GMF",3 385 €,18259,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,15/08/2003,21,Marié(e),Salarié,10/2024,Non,02/06/1978,,Non,non,non,non,N/A,18/05/2025,12/2005,FI28393,FIAT,DUCATO,DIES,CCB,8,U2,0,27030,13,C,11,11,99,17,7,6,8,,,,,,,,,,,,,,,,,,,,,,C,1,7000,31160,31167,2,1,47220,47293,Haute-Garonne,31,76,G,P,0,1,0,A,73,C,20/12/2024
"	
Groupe AXA",244 €,18265,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/10/1979,45,Marié(e),Fonctionnaire autre,01/2012,Oui,27/11/1926,08/1966,Non,non,non,non,11/2007,,12/2005,BM58014,BMW,SERIE 1,DIES,BER,7,M1,0,28900,12,5,11,12,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,10000,91130,91521,1,1,72220,72299,Essonne,91,11,J,P,12,0.51,6,E,17,D,20/12/2024
"	
Abeille Assurances",326 €,18265,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/10/1979,45,Marié(e),Fonctionnaire autre,01/2012,Oui,27/11/1926,08/1966,Non,non,non,non,11/2007,,12/2005,BM58014,BMW,SERIE 1,DIES,BER,7,M1,0,28900,12,5,11,12,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,10000,91130,91521,1,1,72220,72299,Essonne,91,11,J,P,12,0.51,6,E,17,D,20/12/2024
"	
Meilleurtaux Assurances",423 €,18265,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/10/1979,45,Marié(e),Fonctionnaire autre,01/2012,Oui,27/11/1926,08/1966,Non,non,non,non,11/2007,,12/2005,BM58014,BMW,SERIE 1,DIES,BER,7,M1,0,28900,12,5,11,12,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,10000,91130,91521,1,1,72220,72299,Essonne,91,11,J,P,12,0.51,6,E,17,D,20/12/2024
"	
Groupe Admiral",450 €,18265,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/10/1979,45,Marié(e),Fonctionnaire autre,01/2012,Oui,27/11/1926,08/1966,Non,non,non,non,11/2007,,12/2005,BM58014,BMW,SERIE 1,DIES,BER,7,M1,0,28900,12,5,11,12,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,10000,91130,91521,1,1,72220,72299,Essonne,91,11,J,P,12,0.51,6,E,17,D,20/12/2024
"	
MAAF Assurances",455 €,18265,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/10/1979,45,Marié(e),Fonctionnaire autre,01/2012,Oui,27/11/1926,08/1966,Non,non,non,non,11/2007,,12/2005,BM58014,BMW,SERIE 1,DIES,BER,7,M1,0,28900,12,5,11,12,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,10000,91130,91521,1,1,72220,72299,Essonne,91,11,J,P,12,0.51,6,E,17,D,20/12/2024
"	
GMF",458 €,18265,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/10/1979,45,Marié(e),Fonctionnaire autre,01/2012,Oui,27/11/1926,08/1966,Non,non,non,non,11/2007,,12/2005,BM58014,BMW,SERIE 1,DIES,BER,7,M1,0,28900,12,5,11,12,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,10000,91130,91521,1,1,72220,72299,Essonne,91,11,J,P,12,0.51,6,E,17,D,20/12/2024
"	
AMV",782 €,18265,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/10/1979,45,Marié(e),Fonctionnaire autre,01/2012,Oui,27/11/1926,08/1966,Non,non,non,non,11/2007,,12/2005,BM58014,BMW,SERIE 1,DIES,BER,7,M1,0,28900,12,5,11,12,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,10000,91130,91521,1,1,72220,72299,Essonne,91,11,J,P,12,0.51,6,E,17,D,20/12/2024
"	
Groupe Allianz",784 €,18265,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,22/10/1979,45,Marié(e),Fonctionnaire autre,01/2012,Oui,27/11/1926,08/1966,Non,non,non,non,11/2007,,12/2005,BM58014,BMW,SERIE 1,DIES,BER,7,M1,0,28900,12,5,11,12,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,10000,91130,91521,1,1,72220,72299,Essonne,91,11,J,P,12,0.51,6,E,17,D,20/12/2024
"	
GMF",406 €,18269,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,04/01/2001,23,Marié(e),Artisan,05/2020,Non,07/03/1949,09/1975,Non,non,non,non,N/A,22/02/2025,03/2000,OP29006,OPEL,COMBO,DIES,FTE,7,M1,0,14711,10,B,11,6,99,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,D,2,20000,55400,55072,2,2,55250,55423,Meuse,55,44,J,P,4,0.8,0,A,84,D,20/12/2024
"	
Meilleurtaux Assurances",437 €,18269,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,04/01/2001,23,Marié(e),Artisan,05/2020,Non,07/03/1949,09/1975,Non,non,non,non,N/A,22/02/2025,03/2000,OP29006,OPEL,COMBO,DIES,FTE,7,M1,0,14711,10,B,11,6,99,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,D,2,20000,55400,55072,2,2,55250,55423,Meuse,55,44,J,P,4,0.8,0,A,84,D,20/12/2024
"	
Groupe Allianz",472 €,18269,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,04/01/2001,23,Marié(e),Artisan,05/2020,Non,07/03/1949,09/1975,Non,non,non,non,N/A,22/02/2025,03/2000,OP29006,OPEL,COMBO,DIES,FTE,7,M1,0,14711,10,B,11,6,99,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,D,2,20000,55400,55072,2,2,55250,55423,Meuse,55,44,J,P,4,0.8,0,A,84,D,20/12/2024
"	
Groupe Admiral",473 €,18269,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,04/01/2001,23,Marié(e),Artisan,05/2020,Non,07/03/1949,09/1975,Non,non,non,non,N/A,22/02/2025,03/2000,OP29006,OPEL,COMBO,DIES,FTE,7,M1,0,14711,10,B,11,6,99,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,D,2,20000,55400,55072,2,2,55250,55423,Meuse,55,44,J,P,4,0.8,0,A,84,D,20/12/2024
"	
Abeille Assurances",486 €,18269,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,04/01/2001,23,Marié(e),Artisan,05/2020,Non,07/03/1949,09/1975,Non,non,non,non,N/A,22/02/2025,03/2000,OP29006,OPEL,COMBO,DIES,FTE,7,M1,0,14711,10,B,11,6,99,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,D,2,20000,55400,55072,2,2,55250,55423,Meuse,55,44,J,P,4,0.8,0,A,84,D,20/12/2024
"	
Groupe AXA",538 €,18269,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,04/01/2001,23,Marié(e),Artisan,05/2020,Non,07/03/1949,09/1975,Non,non,non,non,N/A,22/02/2025,03/2000,OP29006,OPEL,COMBO,DIES,FTE,7,M1,0,14711,10,B,11,6,99,6,5,4,1,,,,,,,,,,,,,,,,,,,,,,D,2,20000,55400,55072,2,2,55250,55423,Meuse,55,44,J,P,4,0.8,0,A,84,D,20/12/2024
