Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Vilavi",520 €,16990,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/08/1987,37,Concubin(e) / vie maritale,Fonctionnaire hospitalier,08/2016,Non,28/01/1944,03/1996,Oui,2002,2021,2008,05/2020,,11/2019,CI37314,CITROEN,JUMPY,DIES,CBC,5,U1,0,27750,10,D,8,7,99,15,7,5,5,,,,,,,,,,,,,,,,,,,,,,T,3,20000,68740,68041,1,2,67230,67545,Haut-Rhin,68,44,P,P,8,0.64,4,A,69,A,19/12/2024
"	
Groupe Vilavi",545 €,16990,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/08/1987,37,Concubin(e) / vie maritale,Fonctionnaire hospitalier,08/2016,Non,28/01/1944,03/1996,Oui,2002,2021,2008,05/2020,,11/2019,CI37314,CITROEN,JUMPY,DIES,CBC,5,U1,0,27750,10,D,8,7,99,15,7,5,5,,,,,,,,,,,,,,,,,,,,,,T,3,20000,68740,68041,1,2,67230,67545,Haut-Rhin,68,44,P,P,8,0.64,4,A,69,A,19/12/2024
"	
Abeille Assurances",225 €,16986,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/06/1993,31,Marié(e),Retraité,07/2013,Oui,09/01/1947,03/1984,Non,non,non,non,01/2013,,11/2005,AU18826,AUDI,A4,CARB,CAB,10,M2,0,38730,16,G,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,5000,42430,42282,2,1,34290,34166,Loire,42,84,V,P,11,0.54,6,E,0,D,19/12/2024
"	
Groupe AXA",236 €,16986,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/06/1993,31,Marié(e),Retraité,07/2013,Oui,09/01/1947,03/1984,Non,non,non,non,01/2013,,11/2005,AU18826,AUDI,A4,CARB,CAB,10,M2,0,38730,16,G,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,5000,42430,42282,2,1,34290,34166,Loire,42,84,V,P,11,0.54,6,E,0,D,19/12/2024
"	
Groupe Admiral",323 €,16986,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/06/1993,31,Marié(e),Retraité,07/2013,Oui,09/01/1947,03/1984,Non,non,non,non,01/2013,,11/2005,AU18826,AUDI,A4,CARB,CAB,10,M2,0,38730,16,G,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,5000,42430,42282,2,1,34290,34166,Loire,42,84,V,P,11,0.54,6,E,0,D,19/12/2024
"	
MAAF Assurances",346 €,16986,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/06/1993,31,Marié(e),Retraité,07/2013,Oui,09/01/1947,03/1984,Non,non,non,non,01/2013,,11/2005,AU18826,AUDI,A4,CARB,CAB,10,M2,0,38730,16,G,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,5000,42430,42282,2,1,34290,34166,Loire,42,84,V,P,11,0.54,6,E,0,D,19/12/2024
"	
Meilleurtaux Assurances",532 €,16986,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/06/1993,31,Marié(e),Retraité,07/2013,Oui,09/01/1947,03/1984,Non,non,non,non,01/2013,,11/2005,AU18826,AUDI,A4,CARB,CAB,10,M2,0,38730,16,G,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,5000,42430,42282,2,1,34290,34166,Loire,42,84,V,P,11,0.54,6,E,0,D,19/12/2024
"	
GMF",538 €,16986,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/06/1993,31,Marié(e),Retraité,07/2013,Oui,09/01/1947,03/1984,Non,non,non,non,01/2013,,11/2005,AU18826,AUDI,A4,CARB,CAB,10,M2,0,38730,16,G,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,5000,42430,42282,2,1,34290,34166,Loire,42,84,V,P,11,0.54,6,E,0,D,19/12/2024
"	
Groupe Allianz",540 €,16986,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,09/06/1993,31,Marié(e),Retraité,07/2013,Oui,09/01/1947,03/1984,Non,non,non,non,01/2013,,11/2005,AU18826,AUDI,A4,CARB,CAB,10,M2,0,38730,16,G,7,11,99,10,5,14,7,,,,,,,,,,,,,,,,,,,,,,D,1,5000,42430,42282,2,1,34290,34166,Loire,42,84,V,P,11,0.54,6,E,0,D,19/12/2024
"	
Groupe Admiral",1 855 €,16989,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,19/09/2002,22,Séparé(e),Salarié,05/2024,Non,,,Non,non,non,non,N/A,30/11/2025,11/2005,AU15516,AUDI,A6,CARB,BRK,18,H1,0,49340,16,J,8,12,99,5,4,11,7,AUDI,A3 IV,EH,BER,6,AU57049,38150,11,F,110,M1,9,6,7,11,1,4,12,6,11,99,C,3,20000,60700,60050,1,2,53160,53120,Oise,60,32,G,P,0,1,0,E,69,D,19/12/2024
"	
GMF",2 974 €,16989,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,19/09/2002,22,Séparé(e),Salarié,05/2024,Non,,,Non,non,non,non,N/A,30/11/2025,11/2005,AU15516,AUDI,A6,CARB,BRK,18,H1,0,49340,16,J,8,12,99,5,4,11,7,AUDI,A3 IV,EH,BER,6,AU57049,38150,11,F,110,M1,9,6,7,11,1,4,12,6,11,99,C,3,20000,60700,60050,1,2,53160,53120,Oise,60,32,G,P,0,1,0,E,69,D,19/12/2024
"	
MAAF Assurances",1 406 €,17003,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/05/2003,21,Veuf(ve),Salarié,12/2022,Oui,,,Non,non,non,non,01/2019,,03/2010,AU37110,AUDI,A5 SPORTBACK,DIES,BER,11,M2,0,49300,14,H,11,11,99,10,6,13,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,71250,71057,1,2,83400,83069,Saône-et-Loire,71,27,C,P,2,0.9,6,A,37,E,19/12/2024
"	
GMF",2 042 €,17003,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,13/05/2003,21,Veuf(ve),Salarié,12/2022,Oui,,,Non,non,non,non,01/2019,,03/2010,AU37110,AUDI,A5 SPORTBACK,DIES,BER,11,M2,0,49300,14,H,11,11,99,10,6,13,7,,,,,,,,,,,,,,,,,,,,,,T,1,5000,71250,71057,1,2,83400,83069,Saône-et-Loire,71,27,C,P,2,0.9,6,A,37,E,19/12/2024
"	
Groupe AXA",188 €,17006,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,10/08/1975,49,Concubin(e) / vie maritale,Retraité,01/2014,Non,13/08/1942,01/1986,Non,non,non,non,06/2009,,12/2005,BM59190,BMW,SERIE 3,CARB,CPE,18,M2,0,47450,16,H,8,13,99,5,6,14,7,,,,,,,,,,,,,,,,,,,,,,T,1,1000,73460,73188,2,2,76730,76694,Savoie,73,84,J,P,10,0.57,6,E,17,C,19/12/2024
"	
Abeille Assurances",260 €,17006,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,10/08/1975,49,Concubin(e) / vie maritale,Retraité,01/2014,Non,13/08/1942,01/1986,Non,non,non,non,06/2009,,12/2005,BM59190,BMW,SERIE 3,CARB,CPE,18,M2,0,47450,16,H,8,13,99,5,6,14,7,,,,,,,,,,,,,,,,,,,,,,T,1,1000,73460,73188,2,2,76730,76694,Savoie,73,84,J,P,10,0.57,6,E,17,C,19/12/2024
"	
Groupe Admiral",388 €,17006,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,10/08/1975,49,Concubin(e) / vie maritale,Retraité,01/2014,Non,13/08/1942,01/1986,Non,non,non,non,06/2009,,12/2005,BM59190,BMW,SERIE 3,CARB,CPE,18,M2,0,47450,16,H,8,13,99,5,6,14,7,,,,,,,,,,,,,,,,,,,,,,T,1,1000,73460,73188,2,2,76730,76694,Savoie,73,84,J,P,10,0.57,6,E,17,C,19/12/2024
"	
MAAF Assurances",471 €,17006,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,10/08/1975,49,Concubin(e) / vie maritale,Retraité,01/2014,Non,13/08/1942,01/1986,Non,non,non,non,06/2009,,12/2005,BM59190,BMW,SERIE 3,CARB,CPE,18,M2,0,47450,16,H,8,13,99,5,6,14,7,,,,,,,,,,,,,,,,,,,,,,T,1,1000,73460,73188,2,2,76730,76694,Savoie,73,84,J,P,10,0.57,6,E,17,C,19/12/2024
"	
Groupe Allianz",569 €,17006,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,10/08/1975,49,Concubin(e) / vie maritale,Retraité,01/2014,Non,13/08/1942,01/1986,Non,non,non,non,06/2009,,12/2005,BM59190,BMW,SERIE 3,CARB,CPE,18,M2,0,47450,16,H,8,13,99,5,6,14,7,,,,,,,,,,,,,,,,,,,,,,T,1,1000,73460,73188,2,2,76730,76694,Savoie,73,84,J,P,10,0.57,6,E,17,C,19/12/2024
"	
SOS Malus",619 €,17006,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,10/08/1975,49,Concubin(e) / vie maritale,Retraité,01/2014,Non,13/08/1942,01/1986,Non,non,non,non,06/2009,,12/2005,BM59190,BMW,SERIE 3,CARB,CPE,18,M2,0,47450,16,H,8,13,99,5,6,14,7,,,,,,,,,,,,,,,,,,,,,,T,1,1000,73460,73188,2,2,76730,76694,Savoie,73,84,J,P,10,0.57,6,E,17,C,19/12/2024
"	
GMF",789 €,17006,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,10/08/1975,49,Concubin(e) / vie maritale,Retraité,01/2014,Non,13/08/1942,01/1986,Non,non,non,non,06/2009,,12/2005,BM59190,BMW,SERIE 3,CARB,CPE,18,M2,0,47450,16,H,8,13,99,5,6,14,7,,,,,,,,,,,,,,,,,,,,,,T,1,1000,73460,73188,2,2,76730,76694,Savoie,73,84,J,P,10,0.57,6,E,17,C,19/12/2024
"	
AMV",966 €,17006,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,10/08/1975,49,Concubin(e) / vie maritale,Retraité,01/2014,Non,13/08/1942,01/1986,Non,non,non,non,06/2009,,12/2005,BM59190,BMW,SERIE 3,CARB,CPE,18,M2,0,47450,16,H,8,13,99,5,6,14,7,,,,,,,,,,,,,,,,,,,,,,T,1,1000,73460,73188,2,2,76730,76694,Savoie,73,84,J,P,10,0.57,6,E,17,C,19/12/2024
"	
Groupe AXA",254 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
Meilleurtaux Assurances",360 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
MAAF Assurances",389 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
Groupe Admiral",415 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
SOS Malus",498 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
Groupe Allianz",521 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
GMF",547 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
MMA",576 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
AMV",767 €,17004,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/01/1990,34,Marié(e),Retraité,03/2020,Oui,11/11/1947,09/2007,Non,non,non,non,05/2019,,08/2005,RE43233,RENAULT,TRAFIC,DIES,FGN,6,U1,0,24877,12,C,9,4,99,12,9,5,7,,,,,,,,,,,,,,,,,,,,,,T,3,30000,59730,59541,1,2,61150,61153,Nord,59,32,V,P,4,0.8,6,A,13,A,19/12/2024
"	
MAAF Assurances",1 017 €,17012,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,05/05/2003,21,Séparé(e),Etudiant,02/2022,Non,,,Non,non,non,non,08/2009,,02/2005,AU15573,AUDI,A6,DIES,BRK,14,H1,0,49730,14,J,12,12,99,5,5,12,7,,,,,,,,,,,,,,,,,,,,,,C,3,25000,57150,57160,1,2,55400,55191,Moselle,57,44,C,P,2,0.9,6,A,56,C,19/12/2024
