Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Allianz",492 €,16250,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/11/1967,57,Séparé(e),Salarié,12/2001,Non,,,Oui,2023,non,non,09/2018,,11/2016,VW01297,VOLKSWAGEN,CADDY,DIES,LSP,4,M1,1,21250,7,C,12,6,99,8,4,4,1,,,,,,,,,,,,,,,,,,,,,,L,2,10000,34260,34019,1,2,43100,43105,Hérault,34,76,G,P,23,100,6,A,85,E,18/12/2024
"	
Groupe Admiral",647 €,16250,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/11/1967,57,Séparé(e),Salarié,12/2001,Non,,,Oui,2023,non,non,09/2018,,11/2016,VW01297,VOLKSWAGEN,CADDY,DIES,LSP,4,M1,1,21250,7,C,12,6,99,8,4,4,1,,,,,,,,,,,,,,,,,,,,,,L,2,10000,34260,34019,1,2,43100,43105,Hérault,34,76,G,P,23,100,6,A,85,E,18/12/2024
"	
Groupe AXA",686 €,16250,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/11/1967,57,Séparé(e),Salarié,12/2001,Non,,,Oui,2023,non,non,09/2018,,11/2016,VW01297,VOLKSWAGEN,CADDY,DIES,LSP,4,M1,1,21250,7,C,12,6,99,8,4,4,1,,,,,,,,,,,,,,,,,,,,,,L,2,10000,34260,34019,1,2,43100,43105,Hérault,34,76,G,P,23,100,6,A,85,E,18/12/2024
"	
Groupe AXA",742 €,16257,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/11/2000,24,Concubin(e) / vie maritale,Etudiant,08/2023,Non,27/11/1933,,Non,non,non,non,07/2017,,12/2005,FI28316,FIAT,DUCATO,DIES,FGN,8,U2,0,28704,13,D,11,11,99,15,9,7,9,,,,,,,,,,,,,,,,,,,,,,C,3,20000,41250,41262,1,2,47120,47247,Loir-et-Cher,41,24,P,P,1,0.95,6,A,26,D,18/12/2024
"	
Groupe Admiral",798 €,16257,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/11/2000,24,Concubin(e) / vie maritale,Etudiant,08/2023,Non,27/11/1933,,Non,non,non,non,07/2017,,12/2005,FI28316,FIAT,DUCATO,DIES,FGN,8,U2,0,28704,13,D,11,11,99,15,9,7,9,,,,,,,,,,,,,,,,,,,,,,C,3,20000,41250,41262,1,2,47120,47247,Loir-et-Cher,41,24,P,P,1,0.95,6,A,26,D,18/12/2024
"	
ID MALUS",1 232 €,16257,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/11/2000,24,Concubin(e) / vie maritale,Etudiant,08/2023,Non,27/11/1933,,Non,non,non,non,07/2017,,12/2005,FI28316,FIAT,DUCATO,DIES,FGN,8,U2,0,28704,13,D,11,11,99,15,9,7,9,,,,,,,,,,,,,,,,,,,,,,C,3,20000,41250,41262,1,2,47120,47247,Loir-et-Cher,41,24,P,P,1,0.95,6,A,26,D,18/12/2024
"	
GMF",2 173 €,16257,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/11/2000,24,Concubin(e) / vie maritale,Etudiant,08/2023,Non,27/11/1933,,Non,non,non,non,07/2017,,12/2005,FI28316,FIAT,DUCATO,DIES,FGN,8,U2,0,28704,13,D,11,11,99,15,9,7,9,,,,,,,,,,,,,,,,,,,,,,C,3,20000,41250,41262,1,2,47120,47247,Loir-et-Cher,41,24,P,P,1,0.95,6,A,26,D,18/12/2024
"	
Abeille Assurances",245 €,16264,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/05/1981,43,Célibataire,Salarié Cadre,12/2004,Non,,,Oui,2016,2010,non,10/2023,,11/2016,IF06008,INFINITI,Q60,CARB,CPE,12,H,0,53390,14,J,7,13,99,12,6,13,4,,,,,,,,,,,,,,,,,,,,,,C,1,2000,62930,62893,1,1,66530,66050,Pas-de-Calais,62,32,P,P,20,70,1,A,17,C,18/12/2024
"	
Groupe Admiral",400 €,16264,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/05/1981,43,Célibataire,Salarié Cadre,12/2004,Non,,,Oui,2016,2010,non,10/2023,,11/2016,IF06008,INFINITI,Q60,CARB,CPE,12,H,0,53390,14,J,7,13,99,12,6,13,4,,,,,,,,,,,,,,,,,,,,,,C,1,2000,62930,62893,1,1,66530,66050,Pas-de-Calais,62,32,P,P,20,70,1,A,17,C,18/12/2024
"	
Groupe Vilavi",418 €,16264,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/05/1981,43,Célibataire,Salarié Cadre,12/2004,Non,,,Oui,2016,2010,non,10/2023,,11/2016,IF06008,INFINITI,Q60,CARB,CPE,12,H,0,53390,14,J,7,13,99,12,6,13,4,,,,,,,,,,,,,,,,,,,,,,C,1,2000,62930,62893,1,1,66530,66050,Pas-de-Calais,62,32,P,P,20,70,1,A,17,C,18/12/2024
"	
MAAF Assurances",420 €,16264,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/05/1981,43,Célibataire,Salarié Cadre,12/2004,Non,,,Oui,2016,2010,non,10/2023,,11/2016,IF06008,INFINITI,Q60,CARB,CPE,12,H,0,53390,14,J,7,13,99,12,6,13,4,,,,,,,,,,,,,,,,,,,,,,C,1,2000,62930,62893,1,1,66530,66050,Pas-de-Calais,62,32,P,P,20,70,1,A,17,C,18/12/2024
"	
Groupe Vilavi",433 €,16264,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,03/05/1981,43,Célibataire,Salarié Cadre,12/2004,Non,,,Oui,2016,2010,non,10/2023,,11/2016,IF06008,INFINITI,Q60,CARB,CPE,12,H,0,53390,14,J,7,13,99,12,6,13,4,,,,,,,,,,,,,,,,,,,,,,C,1,2000,62930,62893,1,1,66530,66050,Pas-de-Calais,62,32,P,P,20,70,1,A,17,C,18/12/2024
