Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Vilavi",1 053 €,16033,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/08/1990,34,Célibataire,Salarié,04/2021,Non,,,Non,non,non,non,12/2023,,07/2005,RE64067,RENAULT,ESPACE IV,DIES,MSP,9,H1,0,36300,12,E,11,12,99,12,5,9,4,,,,,,,,,,,,,,,,,,,,,,D,2,20000,25470,25458,2,2,20234,2B321,Doubs,25,27,J,P,3,0.85,1,E,81,C,16/12/2024
"	
Groupe Vilavi",1 092 €,16033,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/08/1990,34,Célibataire,Salarié,04/2021,Non,,,Non,non,non,non,12/2023,,07/2005,RE64067,RENAULT,ESPACE IV,DIES,MSP,9,H1,0,36300,12,E,11,12,99,12,5,9,4,,,,,,,,,,,,,,,,,,,,,,D,2,20000,25470,25458,2,2,20234,2B321,Doubs,25,27,J,P,3,0.85,1,E,81,C,16/12/2024
"	
MAAF Assurances",1 263 €,16033,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/08/1990,34,Célibataire,Salarié,04/2021,Non,,,Non,non,non,non,12/2023,,07/2005,RE64067,RENAULT,ESPACE IV,DIES,MSP,9,H1,0,36300,12,E,11,12,99,12,5,9,4,,,,,,,,,,,,,,,,,,,,,,D,2,20000,25470,25458,2,2,20234,2B321,Doubs,25,27,J,P,3,0.85,1,E,81,C,16/12/2024
"	
Groupe Admiral",1 681 €,16033,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,27/08/1990,34,Célibataire,Salarié,04/2021,Non,,,Non,non,non,non,12/2023,,07/2005,RE64067,RENAULT,ESPACE IV,DIES,MSP,9,H1,0,36300,12,E,11,12,99,12,5,9,4,,,,,,,,,,,,,,,,,,,,,,D,2,20000,25470,25458,2,2,20234,2B321,Doubs,25,27,J,P,3,0.85,1,E,81,C,16/12/2024
"	
Abeille Assurances",348 €,16038,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/09/1968,56,Concubin(e) / vie maritale,Etudiant,02/1999,Oui,09/05/1941,03/2011,Non,non,non,non,10/2018,,11/2005,AU18844,AUDI,A4,DIES,BRK,10,M2,0,39850,14,G,11,10,99,9,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,77570,77267,2,1,81340,81071,Seine-et-Marne,77,11,P,P,25,120,6,A,89,C,16/12/2024
"	
Groupe AXA",385 €,16038,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/09/1968,56,Concubin(e) / vie maritale,Etudiant,02/1999,Oui,09/05/1941,03/2011,Non,non,non,non,10/2018,,11/2005,AU18844,AUDI,A4,DIES,BRK,10,M2,0,39850,14,G,11,10,99,9,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,77570,77267,2,1,81340,81071,Seine-et-Marne,77,11,P,P,25,120,6,A,89,C,16/12/2024
"	
Active Assurances",448 €,16038,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/09/1968,56,Concubin(e) / vie maritale,Etudiant,02/1999,Oui,09/05/1941,03/2011,Non,non,non,non,10/2018,,11/2005,AU18844,AUDI,A4,DIES,BRK,10,M2,0,39850,14,G,11,10,99,9,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,77570,77267,2,1,81340,81071,Seine-et-Marne,77,11,P,P,25,120,6,A,89,C,16/12/2024
"	
MAAF Assurances",449 €,16038,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/09/1968,56,Concubin(e) / vie maritale,Etudiant,02/1999,Oui,09/05/1941,03/2011,Non,non,non,non,10/2018,,11/2005,AU18844,AUDI,A4,DIES,BRK,10,M2,0,39850,14,G,11,10,99,9,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,77570,77267,2,1,81340,81071,Seine-et-Marne,77,11,P,P,25,120,6,A,89,C,16/12/2024
"	
Groupe Admiral",449 €,16038,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/09/1968,56,Concubin(e) / vie maritale,Etudiant,02/1999,Oui,09/05/1941,03/2011,Non,non,non,non,10/2018,,11/2005,AU18844,AUDI,A4,DIES,BRK,10,M2,0,39850,14,G,11,10,99,9,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,77570,77267,2,1,81340,81071,Seine-et-Marne,77,11,P,P,25,120,6,A,89,C,16/12/2024
"	
Groupe Allianz",518 €,16038,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/09/1968,56,Concubin(e) / vie maritale,Etudiant,02/1999,Oui,09/05/1941,03/2011,Non,non,non,non,10/2018,,11/2005,AU18844,AUDI,A4,DIES,BRK,10,M2,0,39850,14,G,11,10,99,9,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,77570,77267,2,1,81340,81071,Seine-et-Marne,77,11,P,P,25,120,6,A,89,C,16/12/2024
"	
GMF",616 €,16038,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/09/1968,56,Concubin(e) / vie maritale,Etudiant,02/1999,Oui,09/05/1941,03/2011,Non,non,non,non,10/2018,,11/2005,AU18844,AUDI,A4,DIES,BRK,10,M2,0,39850,14,G,11,10,99,9,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,77570,77267,2,1,81340,81071,Seine-et-Marne,77,11,P,P,25,120,6,A,89,C,16/12/2024
"	
AMV",680 €,16038,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,08/09/1968,56,Concubin(e) / vie maritale,Etudiant,02/1999,Oui,09/05/1941,03/2011,Non,non,non,non,10/2018,,11/2005,AU18844,AUDI,A4,DIES,BRK,10,M2,0,39850,14,G,11,10,99,9,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,77570,77267,2,1,81340,81071,Seine-et-Marne,77,11,P,P,25,120,6,A,89,C,16/12/2024
"	
Groupe Admiral",551 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
GMF",635 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
SOS Malus",797 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
MMA",810 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
Active Assurances",832 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
AcommeAssure",833 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
MAAF Assurances",834 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
Groupe AXA",868 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
Groupe Allianz",920 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
Groupe Vilavi",935 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
Groupe Vilavi",976 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
Assurpeople.com",1 214 €,16039,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,04/06/2001,23,Célibataire,Salarié Cadre,05/2021,Non,,,Non,non,non,non,N/A,19/07/2025,12/2005,CI50011,CITROEN,C4 PICASSO,DIES,MSP,6,M2,0,28200,10,D,9,11,99,9,5,9,1,FORD,TOURNEO CONNECT III,DIES,LSP,6,FO53016,32420,11,E,122,M1,7,4,8,7,0,4,11,9,11,99,C,2,25000,17600,17185,2,1,08190,08084,Charente-Maritime,17,75,C,P,3,0.85,0,A,77,D,16/12/2024
"	
Groupe AXA",1 144 €,16048,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,21/09/2006,18,Veuf(ve),Prof. du spectacle,10/2024,Non,,,Non,non,non,non,01/2010,,12/2005,CI42107,CITROEN,C5,DIES,BER,6,M2,0,25750,11,3,9,10,99,12,8,9,3,,,,,,,,,,,,,,,,,,,,,,C,1,7000,16170,16208,1,2,12120,12207,Charente,16,75,G,P,0,1,6,E,76,A,16/12/2024
"	
Groupe Admiral",1 393 €,16048,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,21/09/2006,18,Veuf(ve),Prof. du spectacle,10/2024,Non,,,Non,non,non,non,01/2010,,12/2005,CI42107,CITROEN,C5,DIES,BER,6,M2,0,25750,11,3,9,10,99,12,8,9,3,,,,,,,,,,,,,,,,,,,,,,C,1,7000,16170,16208,1,2,12120,12207,Charente,16,75,G,P,0,1,6,E,76,A,16/12/2024
"	
MAAF Assurances",714 €,16049,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/10/1991,33,Marié(e),Forain,05/2019,Oui,21/02/1998,05/2022,Non,non,non,non,01/2016,,12/2005,CI39123,CITROEN,BERLINGO,DIES,FTE,8,U0,0,16983,11,B,9,5,99,6,5,5,2,,,,,,,,,,,,,,,,,,,,,,C,2,25000,31440,31017,1,1,38580,38163,Haute-Garonne,31,76,P,P,5,0.76,6,E,8,E,16/12/2024
"	
Active Assurances",964 €,16049,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,17/10/1991,33,Marié(e),Forain,05/2019,Oui,21/02/1998,05/2022,Non,non,non,non,01/2016,,12/2005,CI39123,CITROEN,BERLINGO,DIES,FTE,8,U0,0,16983,11,B,9,5,99,6,5,5,2,,,,,,,,,,,,,,,,,,,,,,C,2,25000,31440,31017,1,1,38580,38163,Haute-Garonne,31,76,P,P,5,0.76,6,E,8,E,16/12/2024
"	
Groupe AXA",736 €,16060,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/09/2006,18,Célibataire,Enseignant,11/2024,Non,,,Non,non,non,non,07/2014,,08/2005,RE50107,RENAULT,TWINGO,CARB,BER,5,B1,0,12200,9,A,3,2,99,4,7,6,9,,,,,,,,,,,,,,,,,,,,,,D,1,5000,21610,21574,2,1,08800,08302,Côte-d'Or,21,27,P,P,0,1,6,A,48,C,16/12/2024
"	
GMF",832 €,16060,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/09/2006,18,Célibataire,Enseignant,11/2024,Non,,,Non,non,non,non,07/2014,,08/2005,RE50107,RENAULT,TWINGO,CARB,BER,5,B1,0,12200,9,A,3,2,99,4,7,6,9,,,,,,,,,,,,,,,,,,,,,,D,1,5000,21610,21574,2,1,08800,08302,Côte-d'Or,21,27,P,P,0,1,6,A,48,C,16/12/2024
"	
Groupe Admiral",900 €,16060,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/09/2006,18,Célibataire,Enseignant,11/2024,Non,,,Non,non,non,non,07/2014,,08/2005,RE50107,RENAULT,TWINGO,CARB,BER,5,B1,0,12200,9,A,3,2,99,4,7,6,9,,,,,,,,,,,,,,,,,,,,,,D,1,5000,21610,21574,2,1,08800,08302,Côte-d'Or,21,27,P,P,0,1,6,A,48,C,16/12/2024
"	
Groupe Vilavi",1 324 €,16057,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,29/08/2004,20,Marié(e),Fonctionnaire Défense/Intérieur,10/2022,Non,23/07/1957,,Non,non,non,non,N/A,29/05/2025,11/2005,AU19186,AUDI,A3,CARB,BER,12,M1,0,32340,16,E,7,8,99,5,5,12,9,,,,,,,,,,,,,,,,,,,,,,T,1,12500,26190,26331,1,1,38630,38022,Drôme,26,84,G,P,2,0.9,0,E,48,E,16/12/2024
