Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
GMF",558 €,13648,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/07/1979,45,Pacsé(e),VRP,09/1997,Non,17/09/1985,,Oui,1998,2000,2005,09/2015,,11/2005,AU19223,AUDI,A3,CARB,BER,17,M1,0,42790,16,7,7,8,99,4,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,10000,67570,67066,1,2,71530,71081,Bas-Rhin,67,44,G,P,27,120,6,E,33,C,13/12/2024
"	
Groupe Vilavi",590 €,13648,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/07/1979,45,Pacsé(e),VRP,09/1997,Non,17/09/1985,,Oui,1998,2000,2005,09/2015,,11/2005,AU19223,AUDI,A3,CARB,BER,17,M1,0,42790,16,7,7,8,99,4,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,10000,67570,67066,1,2,71530,71081,Bas-Rhin,67,44,G,P,27,120,6,E,33,C,13/12/2024
"	
Groupe Vilavi",629 €,13648,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/07/1979,45,Pacsé(e),VRP,09/1997,Non,17/09/1985,,Oui,1998,2000,2005,09/2015,,11/2005,AU19223,AUDI,A3,CARB,BER,17,M1,0,42790,16,7,7,8,99,4,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,10000,67570,67066,1,2,71530,71081,Bas-Rhin,67,44,G,P,27,120,6,E,33,C,13/12/2024
"	
AMV",693 €,13648,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/07/1979,45,Pacsé(e),VRP,09/1997,Non,17/09/1985,,Oui,1998,2000,2005,09/2015,,11/2005,AU19223,AUDI,A3,CARB,BER,17,M1,0,42790,16,7,7,8,99,4,5,11,9,,,,,,,,,,,,,,,,,,,,,,D,1,10000,67570,67066,1,2,71530,71081,Bas-Rhin,67,44,G,P,27,120,6,E,33,C,13/12/2024
"	
Abeille Assurances",468 €,13651,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,09/04/1971,53,Marié(e),Fonctionnaire hospitalier,04/2015,Oui,27/03/1931,,Non,non,non,non,N/A,03/01/2025,11/2005,AU21007,AUDI,TT,CARB,CPE,12,M1,0,34540,16,F,7,9,99,7,6,14,9,,,,,,,,,,,,,,,,,,,,,,L,1,10000,77650,77418,1,2,77670,77494,Seine-et-Marne,77,11,G,P,9,0.6,0,A,13,E,13/12/2024
"	
Groupe AXA",596 €,13651,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,09/04/1971,53,Marié(e),Fonctionnaire hospitalier,04/2015,Oui,27/03/1931,,Non,non,non,non,N/A,03/01/2025,11/2005,AU21007,AUDI,TT,CARB,CPE,12,M1,0,34540,16,F,7,9,99,7,6,14,9,,,,,,,,,,,,,,,,,,,,,,L,1,10000,77650,77418,1,2,77670,77494,Seine-et-Marne,77,11,G,P,9,0.6,0,A,13,E,13/12/2024
"	
Groupe Admiral",665 €,13651,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,09/04/1971,53,Marié(e),Fonctionnaire hospitalier,04/2015,Oui,27/03/1931,,Non,non,non,non,N/A,03/01/2025,11/2005,AU21007,AUDI,TT,CARB,CPE,12,M1,0,34540,16,F,7,9,99,7,6,14,9,,,,,,,,,,,,,,,,,,,,,,L,1,10000,77650,77418,1,2,77670,77494,Seine-et-Marne,77,11,G,P,9,0.6,0,A,13,E,13/12/2024
"	
MAAF Assurances",850 €,13651,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,09/04/1971,53,Marié(e),Fonctionnaire hospitalier,04/2015,Oui,27/03/1931,,Non,non,non,non,N/A,03/01/2025,11/2005,AU21007,AUDI,TT,CARB,CPE,12,M1,0,34540,16,F,7,9,99,7,6,14,9,,,,,,,,,,,,,,,,,,,,,,L,1,10000,77650,77418,1,2,77670,77494,Seine-et-Marne,77,11,G,P,9,0.6,0,A,13,E,13/12/2024
"	
GMF",1 001 €,13651,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,09/04/1971,53,Marié(e),Fonctionnaire hospitalier,04/2015,Oui,27/03/1931,,Non,non,non,non,N/A,03/01/2025,11/2005,AU21007,AUDI,TT,CARB,CPE,12,M1,0,34540,16,F,7,9,99,7,6,14,9,,,,,,,,,,,,,,,,,,,,,,L,1,10000,77650,77418,1,2,77670,77494,Seine-et-Marne,77,11,G,P,9,0.6,0,A,13,E,13/12/2024
"	
Active Assurances",1 104 €,13651,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,09/04/1971,53,Marié(e),Fonctionnaire hospitalier,04/2015,Oui,27/03/1931,,Non,non,non,non,N/A,03/01/2025,11/2005,AU21007,AUDI,TT,CARB,CPE,12,M1,0,34540,16,F,7,9,99,7,6,14,9,,,,,,,,,,,,,,,,,,,,,,L,1,10000,77650,77418,1,2,77670,77494,Seine-et-Marne,77,11,G,P,9,0.6,0,A,13,E,13/12/2024
"	
Groupe Allianz",1 173 €,13651,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,09/04/1971,53,Marié(e),Fonctionnaire hospitalier,04/2015,Oui,27/03/1931,,Non,non,non,non,N/A,03/01/2025,11/2005,AU21007,AUDI,TT,CARB,CPE,12,M1,0,34540,16,F,7,9,99,7,6,14,9,,,,,,,,,,,,,,,,,,,,,,L,1,10000,77650,77418,1,2,77670,77494,Seine-et-Marne,77,11,G,P,9,0.6,0,A,13,E,13/12/2024
"	
AMV",1 591 €,13651,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Une femme,09/04/1971,53,Marié(e),Fonctionnaire hospitalier,04/2015,Oui,27/03/1931,,Non,non,non,non,N/A,03/01/2025,11/2005,AU21007,AUDI,TT,CARB,CPE,12,M1,0,34540,16,F,7,9,99,7,6,14,9,,,,,,,,,,,,,,,,,,,,,,L,1,10000,77650,77418,1,2,77670,77494,Seine-et-Marne,77,11,G,P,9,0.6,0,A,13,E,13/12/2024
"	
Groupe Admiral",5 015 €,13657,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,16/12/2005,18,Célibataire,Salarié,05/2024,Non,,,Non,non,non,non,N/A,23/06/2025,03/2024,FO08ABA,FORD,FIESTA,CARB,BER,11,B2,0,27390,15,D,5,8,99,4,5,11,10,FIAT,DUCATO,DIES,FGN,7,FI28AYM,54120,15,J,180,U2,17,9,7,10,0,10,12,11,11,99,C,3,20000,48200,48002,1,2,40090,40280,Lozère,48,76,C,P,0,1,0,E,37,C,13/12/2024
"	
GMF",5 087 €,13657,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,16/12/2005,18,Célibataire,Salarié,05/2024,Non,,,Non,non,non,non,N/A,23/06/2025,03/2024,FO08ABA,FORD,FIESTA,CARB,BER,11,B2,0,27390,15,D,5,8,99,4,5,11,10,FIAT,DUCATO,DIES,FGN,7,FI28AYM,54120,15,J,180,U2,17,9,7,10,0,10,12,11,11,99,C,3,20000,48200,48002,1,2,40090,40280,Lozère,48,76,C,P,0,1,0,E,37,C,13/12/2024
"	
MMA",156 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
GMF",165 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
MAAF Assurances",207 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
Active Assurances",215 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
Groupe Vilavi",239 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
Groupe Admiral",271 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
Groupe Vilavi",273 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
Groupe AXA",275 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
Groupe Allianz",352 €,13655,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,22/03/1963,61,Marié(e),Fonctionnaire territorial,11/1983,Non,18/05/1931,,Oui,2003,non,non,N/A,25/09/2025,02/2005,AU18641,AUDI,A4,CARB,BER,17,M2,0,43300,16,H,7,9,99,5,5,12,8,FORD,FIESTA,EH,BER,6,FO08A78,19700,12,B,125,B2,6,6,7,11,1,9,10,5,8,99,T,1,10000,15150,15011,1,2,08190,08473,Cantal,15,84,C,P,41,120,0,E,3,A,13/12/2024
"	
Abeille Assurances",338 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
MAAF Assurances",486 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
Groupe Vilavi",494 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
Groupe Admiral",499 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
Groupe Vilavi",519 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
Active Assurances",534 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
Groupe AXA",547 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
Assurpeople.com",563 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
GMF",684 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
MMA",869 €,13656,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,28/11/2002,22,Marié(e),Salarié,05/2022,Oui,22/10/1963,,Non,non,non,non,12/2024,,12/2005,CI47099,CITROEN,C4,DIES,BER,6,M1,0,23750,11,C,8,11,99,9,8,9,4,,,,,,,,,,,,,,,,,,,,,,C,1,12500,57260,57621,2,2,54540,54443,Moselle,57,44,G,P,2,0.9,0,A,72,A,13/12/2024
"	
GMF",1 029 €,13658,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,14/06/1997,27,Marié(e),Fonctionnaire territorial,01/2020,Non,05/01/1978,,Non,non,non,non,N/A,09/05/2025,02/2024,AU47489,AUDI,A4 V,GH,BRK,11,M2,0,53525,14,J,7,12,99,12,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,12500,04320,04043,1,2,21210,21434,Alpes-de-Haute-Provence,04,93,G,P,4,0.8,0,A,44,A,13/12/2024
"	
Groupe Admiral",1 035 €,13658,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,14/06/1997,27,Marié(e),Fonctionnaire territorial,01/2020,Non,05/01/1978,,Non,non,non,non,N/A,09/05/2025,02/2024,AU47489,AUDI,A4 V,GH,BRK,11,M2,0,53525,14,J,7,12,99,12,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,12500,04320,04043,1,2,21210,21434,Alpes-de-Haute-Provence,04,93,G,P,4,0.8,0,A,44,A,13/12/2024
"	
Active Assurances",1 229 €,13658,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,14/06/1997,27,Marié(e),Fonctionnaire territorial,01/2020,Non,05/01/1978,,Non,non,non,non,N/A,09/05/2025,02/2024,AU47489,AUDI,A4 V,GH,BRK,11,M2,0,53525,14,J,7,12,99,12,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,12500,04320,04043,1,2,21210,21434,Alpes-de-Haute-Provence,04,93,G,P,4,0.8,0,A,44,A,13/12/2024
"	
Groupe Allianz",1 366 €,13658,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,14/06/1997,27,Marié(e),Fonctionnaire territorial,01/2020,Non,05/01/1978,,Non,non,non,non,N/A,09/05/2025,02/2024,AU47489,AUDI,A4 V,GH,BRK,11,M2,0,53525,14,J,7,12,99,12,5,13,6,,,,,,,,,,,,,,,,,,,,,,C,1,12500,04320,04043,1,2,21210,21434,Alpes-de-Haute-Provence,04,93,G,P,4,0.8,0,A,44,A,13/12/2024
