Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Admiral",2 243 €,1411,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,05/05/1956,68,Célibataire,Salarié,03/2023,Oui,,,Oui,2003,2012,2018,07/2013,,12/2005,CI36268,CITROEN,JUMPER,DIES,FGN,7,U2,0,22604,11,C,8,9,99,10,6,4,6,,,,,,,,,,,,,,,,,,,,,,T,3,25000,84390,84079,1,1,84100,84135,Vaucluse,84,93,P,P,1,0.95,6,E,79,E,17/09/2024
"	
Active Assurances",197 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
Abeille Assurances",213 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
AMV",231 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
MMA",244 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
AcommeAssure",247 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
GMF",260 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
MAAF Assurances",285 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
Groupe Allianz",298 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
Groupe AXA",303 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
Groupe Admiral",310 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
Groupe Vilavi",390 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
Groupe Vilavi",429 €,1007,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,01/09/1987,37,Marié(e),Retraité,01/2016,Non,23/08/1950,08/1978,Oui,2018,non,non,12/2018,,03/2000,OP06268,OPEL,CORSA,DIES,FTE,7,B2,0,11927,10,B,8,6,99,4,5,3,3,,,,,,,,,,,,,,,,,,,,,,C,2,20000,36170,36187,1,2,30330,30232,Indre,36,24,C,S,8,0.64,6,A,13,A,17/09/2024
"	
GMF",508 €,1376,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,21/06/1998,26,Célibataire,VRP,11/2016,Non,,,Non,non,non,non,N/A,05/09/2025,11/2016,CI53038,CITROEN,C5 II,CARB,BER,9,M2,0,32000,13,5,6,11,98,10,6,10,4,FORD,TRANSIT CONNECT,DIES,FGN,5,FO32082,21348,9,C,75,U1,13,9,5,7,0,5,7,8,7,99,L,3,20000,42100,42218,2,1,27230,27149,Loire,42,84,C,S,7,0.68,0,E,8,D,17/09/2024
"	
MAAF Assurances",561 €,1376,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,21/06/1998,26,Célibataire,VRP,11/2016,Non,,,Non,non,non,non,N/A,05/09/2025,11/2016,CI53038,CITROEN,C5 II,CARB,BER,9,M2,0,32000,13,5,6,11,98,10,6,10,4,FORD,TRANSIT CONNECT,DIES,FGN,5,FO32082,21348,9,C,75,U1,13,9,5,7,0,5,7,8,7,99,L,3,20000,42100,42218,2,1,27230,27149,Loire,42,84,C,S,7,0.68,0,E,8,D,17/09/2024
"	
Active Assurances",628 €,1376,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,21/06/1998,26,Célibataire,VRP,11/2016,Non,,,Non,non,non,non,N/A,05/09/2025,11/2016,CI53038,CITROEN,C5 II,CARB,BER,9,M2,0,32000,13,5,6,11,98,10,6,10,4,FORD,TRANSIT CONNECT,DIES,FGN,5,FO32082,21348,9,C,75,U1,13,9,5,7,0,5,7,8,7,99,L,3,20000,42100,42218,2,1,27230,27149,Loire,42,84,C,S,7,0.68,0,E,8,D,17/09/2024
"	
Groupe Admiral",699 €,1376,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,21/06/1998,26,Célibataire,VRP,11/2016,Non,,,Non,non,non,non,N/A,05/09/2025,11/2016,CI53038,CITROEN,C5 II,CARB,BER,9,M2,0,32000,13,5,6,11,98,10,6,10,4,FORD,TRANSIT CONNECT,DIES,FGN,5,FO32082,21348,9,C,75,U1,13,9,5,7,0,5,7,8,7,99,L,3,20000,42100,42218,2,1,27230,27149,Loire,42,84,C,S,7,0.68,0,E,8,D,17/09/2024
"	
Groupe AXA",966 €,1376,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,21/06/1998,26,Célibataire,VRP,11/2016,Non,,,Non,non,non,non,N/A,05/09/2025,11/2016,CI53038,CITROEN,C5 II,CARB,BER,9,M2,0,32000,13,5,6,11,98,10,6,10,4,FORD,TRANSIT CONNECT,DIES,FGN,5,FO32082,21348,9,C,75,U1,13,9,5,7,0,5,7,8,7,99,L,3,20000,42100,42218,2,1,27230,27149,Loire,42,84,C,S,7,0.68,0,E,8,D,17/09/2024
"	
Abeille Assurances",228 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
MMA",232 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
Groupe AXA",252 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
Active Assurances",266 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
MAAF Assurances",268 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
Groupe Admiral",270 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
AMV",358 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
Groupe Allianz",389 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
GMF",397 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
SOS Malus",445 €,1465,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,03/08/1985,39,Marié(e),Sans profession,02/2020,Non,10/02/2004,,Non,non,non,non,06/2014,,07/2005,RE07692,RENAULT,CLIO,DIES,BER,4,B2,0,13950,8,A,7,6,99,7,9,6,5,,,,,,,,,,,,,,,,,,,,,,T,1,5000,17260,17133,2,1,17460,17444,Charente-Maritime,17,75,C,P,4,0.8,6,A,37,A,17/09/2024
"	
MAAF Assurances",181 €,1474,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,30/06/1954,70,Célibataire,Salarié,04/2005,Non,,,Oui,2020,2022,non,N/A,05/11/2025,07/2005,RE07588,RENAULT,CLIO,CARB,BER,4,B2,0,12050,8,A,5,5,99,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,L,1,5000,92330,92071,2,1,87110,87205,Hauts-de-Seine,92,11,V,S,19,60,0,A,70,A,17/09/2024
"	
GMF",212 €,1474,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,30/06/1954,70,Célibataire,Salarié,04/2005,Non,,,Oui,2020,2022,non,N/A,05/11/2025,07/2005,RE07588,RENAULT,CLIO,CARB,BER,4,B2,0,12050,8,A,5,5,99,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,L,1,5000,92330,92071,2,1,87110,87205,Hauts-de-Seine,92,11,V,S,19,60,0,A,70,A,17/09/2024
"	
Active Assurances",219 €,1474,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,30/06/1954,70,Célibataire,Salarié,04/2005,Non,,,Oui,2020,2022,non,N/A,05/11/2025,07/2005,RE07588,RENAULT,CLIO,CARB,BER,4,B2,0,12050,8,A,5,5,99,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,L,1,5000,92330,92071,2,1,87110,87205,Hauts-de-Seine,92,11,V,S,19,60,0,A,70,A,17/09/2024
"	
Groupe Admiral",369 €,1474,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,30/06/1954,70,Célibataire,Salarié,04/2005,Non,,,Oui,2020,2022,non,N/A,05/11/2025,07/2005,RE07588,RENAULT,CLIO,CARB,BER,4,B2,0,12050,8,A,5,5,99,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,L,1,5000,92330,92071,2,1,87110,87205,Hauts-de-Seine,92,11,V,S,19,60,0,A,70,A,17/09/2024
"	
Groupe AXA",398 €,1474,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,30/06/1954,70,Célibataire,Salarié,04/2005,Non,,,Oui,2020,2022,non,N/A,05/11/2025,07/2005,RE07588,RENAULT,CLIO,CARB,BER,4,B2,0,12050,8,A,5,5,99,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,L,1,5000,92330,92071,2,1,87110,87205,Hauts-de-Seine,92,11,V,S,19,60,0,A,70,A,17/09/2024
"	
Groupe Allianz",408 €,1474,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Une femme,30/06/1954,70,Célibataire,Salarié,04/2005,Non,,,Oui,2020,2022,non,N/A,05/11/2025,07/2005,RE07588,RENAULT,CLIO,CARB,BER,4,B2,0,12050,8,A,5,5,99,5,7,5,7,,,,,,,,,,,,,,,,,,,,,,L,1,5000,92330,92071,2,1,87110,87205,Hauts-de-Seine,92,11,V,S,19,60,0,A,70,A,17/09/2024
"	
MAAF Assurances",387 €,1234,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/08/1950,74,Célibataire,Fonctionnaire territorial,01/2000,Oui,,,Oui,2007,non,non,05/2014,,11/2005,BM21183,BMW,325,CARB,BRK,13,M2,0,37600,14,G,8,12,99,9,4,12,8,,,,,,,,,,,,,,,,,,,,,,L,3,30000,68500,68381,2,1,67440,67391,Haut-Rhin,68,44,V,S,24,110,6,E,20,C,17/09/2024
"	
GMF",389 €,1234,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/08/1950,74,Célibataire,Fonctionnaire territorial,01/2000,Oui,,,Oui,2007,non,non,05/2014,,11/2005,BM21183,BMW,325,CARB,BRK,13,M2,0,37600,14,G,8,12,99,9,4,12,8,,,,,,,,,,,,,,,,,,,,,,L,3,30000,68500,68381,2,1,67440,67391,Haut-Rhin,68,44,V,S,24,110,6,E,20,C,17/09/2024
"	
Active Assurances",484 €,1234,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/08/1950,74,Célibataire,Fonctionnaire territorial,01/2000,Oui,,,Oui,2007,non,non,05/2014,,11/2005,BM21183,BMW,325,CARB,BRK,13,M2,0,37600,14,G,8,12,99,9,4,12,8,,,,,,,,,,,,,,,,,,,,,,L,3,30000,68500,68381,2,1,67440,67391,Haut-Rhin,68,44,V,S,24,110,6,E,20,C,17/09/2024
"	
Groupe AXA",542 €,1234,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/08/1950,74,Célibataire,Fonctionnaire territorial,01/2000,Oui,,,Oui,2007,non,non,05/2014,,11/2005,BM21183,BMW,325,CARB,BRK,13,M2,0,37600,14,G,8,12,99,9,4,12,8,,,,,,,,,,,,,,,,,,,,,,L,3,30000,68500,68381,2,1,67440,67391,Haut-Rhin,68,44,V,S,24,110,6,E,20,C,17/09/2024
"	
Groupe Allianz",548 €,1234,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/08/1950,74,Célibataire,Fonctionnaire territorial,01/2000,Oui,,,Oui,2007,non,non,05/2014,,11/2005,BM21183,BMW,325,CARB,BRK,13,M2,0,37600,14,G,8,12,99,9,4,12,8,,,,,,,,,,,,,,,,,,,,,,L,3,30000,68500,68381,2,1,67440,67391,Haut-Rhin,68,44,V,S,24,110,6,E,20,C,17/09/2024
