Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Active Assurances",331 €,2003,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,01/01/1995,29,Concubin(e) / vie maritale,Commerçant,03/2016,Non,12/11/1940,10/1966,Non,non,non,non,N/A,24/01/2025,03/2000,RE53446,RENAULT,MEGANE,CARB,CAB,7,M1,0,19818,13,D,6,11,99,8,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,28170,28393,1,2,33160,33376,Eure-et-Loir,28,24,G,P,8,0.64,0,A,77,A,17/09/2024
"	
GMF",337 €,2003,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,01/01/1995,29,Concubin(e) / vie maritale,Commerçant,03/2016,Non,12/11/1940,10/1966,Non,non,non,non,N/A,24/01/2025,03/2000,RE53446,RENAULT,MEGANE,CARB,CAB,7,M1,0,19818,13,D,6,11,99,8,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,28170,28393,1,2,33160,33376,Eure-et-Loir,28,24,G,P,8,0.64,0,A,77,A,17/09/2024
"	
Groupe Vilavi",340 €,2003,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,01/01/1995,29,Concubin(e) / vie maritale,Commerçant,03/2016,Non,12/11/1940,10/1966,Non,non,non,non,N/A,24/01/2025,03/2000,RE53446,RENAULT,MEGANE,CARB,CAB,7,M1,0,19818,13,D,6,11,99,8,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,28170,28393,1,2,33160,33376,Eure-et-Loir,28,24,G,P,8,0.64,0,A,77,A,17/09/2024
"	
AMV",464 €,2003,Vous comptez l'acheter,D'une première voiture,D'occasion,Non,Vous,Un homme,01/01/1995,29,Concubin(e) / vie maritale,Commerçant,03/2016,Non,12/11/1940,10/1966,Non,non,non,non,N/A,24/01/2025,03/2000,RE53446,RENAULT,MEGANE,CARB,CAB,7,M1,0,19818,13,D,6,11,99,8,6,9,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,28170,28393,1,2,33160,33376,Eure-et-Loir,28,24,G,P,8,0.64,0,A,77,A,17/09/2024
"	
MAAF Assurances",618 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
MMA",748 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
Groupe AXA",804 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
SOS Malus",948 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
Groupe Admiral",1 024 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
Active Assurances",1 026 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
GMF",1 085 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
Groupe Allianz",1 356 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
AMV",1 767 €,2016,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Un homme,31/10/1992,31,Marié(e),Artisan,09/2020,Oui,08/07/1945,,Non,non,non,non,N/A,01/11/2025,03/2024,ME44345,MERCEDES,VITO,ELEC,FGN,11,U2,1,55794,13,J,6,10,99,13,4,5,9,FIAT,SCUDO III,DIES,FGN,7,FI55100,41040,15,G,177,K1,14,8,2,10,0,9,9,10,8,99,L,3,25000,38210,38310,1,2,30260,30098,Isère,38,84,P,P,4,0.8,0,A,19,D,17/09/2024
"	
Groupe AXA",324 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
MAAF Assurances",476 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
MMA",512 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
Active Assurances",514 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
GMF",540 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
AMV",544 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
Groupe Admiral",557 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
Groupe Vilavi",627 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
Groupe Vilavi",668 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
Groupe Allianz",831 €,2004,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Une femme,17/09/1987,37,Marié(e),Salarié,05/2017,Oui,02/01/1970,02/1993,Oui,2014,non,non,N/A,07/04/2025,11/2005,AU25024,AUDI,ALLROAD,DIES,BRK,12,TT,0,55490,16,J,10,8,99,14,6,14,6,FIAT,TIPO,DIES,BER,5,FI09180,20590,10,C,95,M1,10,8,5,9,1,4,6,8,12,99,D,3,30000,59238,59382,2,1,52260,52432,Nord,59,32,P,S,7,0.68,0,A,90,D,17/09/2024
"	
Abeille Assurances",261 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
MAAF Assurances",279 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
MMA",281 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
Groupe Vilavi",318 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
GMF",324 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
Groupe Admiral",332 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
Groupe Vilavi",352 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
Groupe AXA",395 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
Active Assurances",422 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
Groupe Allianz",501 €,2015,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,11/12/1975,48,Célibataire,Salarié,12/1994,Oui,,,Oui,1999,2002,non,06/2023,,02/2022,VW61006,VOLKSWAGEN,TAIGO,CARB,VTC,8,M1,0,31720,15,E,8,10,99,4,3,5,5,,,,,,,,,,,,,,,,,,,,,,D,2,12500,17810,17148,1,2,25470,25234,Charente-Maritime,17,75,C,P,29,120,1,E,26,C,17/09/2024
"	
Groupe Admiral",799 €,2018,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,27/06/1987,37,Pacsé(e),Salarié Cadre,11/2017,Oui,13/07/1928,,Non,non,non,non,N/A,30/06/2025,11/2015,RE64160,RENAULT,ESPACE IV,DIES,MSP,10,H1,0,40000,13,F,11,12,99,12,5,11,6,SKODA,KODIAQ,DIES,VTC,8,SK13210,48290,15,H,150,M2,10,4,11,6,0,4,12,9,12,99,L,2,10000,80100,80001,1,2,94800,94076,Somme,80,32,P,P,6,0.72,0,E,59,E,17/09/2024
"	
MMA",866 €,2018,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,27/06/1987,37,Pacsé(e),Salarié Cadre,11/2017,Oui,13/07/1928,,Non,non,non,non,N/A,30/06/2025,11/2015,RE64160,RENAULT,ESPACE IV,DIES,MSP,10,H1,0,40000,13,F,11,12,99,12,5,11,6,SKODA,KODIAQ,DIES,VTC,8,SK13210,48290,15,H,150,M2,10,4,11,6,0,4,12,9,12,99,L,2,10000,80100,80001,1,2,94800,94076,Somme,80,32,P,P,6,0.72,0,E,59,E,17/09/2024
