Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
SOS Malus",711 €,14043,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/01/1991,33,Célibataire,Salarié Cadre,01/2021,Oui,,,Non,non,non,non,06/2012,,08/2005,RE43439,RENAULT,TRAFIC,CARB,FGN,10,U1,0,27089,13,C,6,4,99,14,7,6,9,,,,,,,,,,,,,,,,,,,,,,T,3,20000,61220,61137,2,2,51290,51008,Orne,61,28,G,P,3,0.85,6,A,34,C,13/12/2024
"	
Active Assurances",725 €,14043,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/01/1991,33,Célibataire,Salarié Cadre,01/2021,Oui,,,Non,non,non,non,06/2012,,08/2005,RE43439,RENAULT,TRAFIC,CARB,FGN,10,U1,0,27089,13,C,6,4,99,14,7,6,9,,,,,,,,,,,,,,,,,,,,,,T,3,20000,61220,61137,2,2,51290,51008,Orne,61,28,G,P,3,0.85,6,A,34,C,13/12/2024
"	
GMF",789 €,14043,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/01/1991,33,Célibataire,Salarié Cadre,01/2021,Oui,,,Non,non,non,non,06/2012,,08/2005,RE43439,RENAULT,TRAFIC,CARB,FGN,10,U1,0,27089,13,C,6,4,99,14,7,6,9,,,,,,,,,,,,,,,,,,,,,,T,3,20000,61220,61137,2,2,51290,51008,Orne,61,28,G,P,3,0.85,6,A,34,C,13/12/2024
"	
Groupe Admiral",2 233 €,14045,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/01/2006,18,Concubin(e) / vie maritale,Retraité,07/2024,Oui,10/03/1936,,Non,non,non,non,01/2024,,02/2022,RE91260,RENAULT,TRAFIC III,DIES,CBC,8,K1,0,45800,12,H,10,7,99,16,7,5,6,,,,,,,,,,,,,,,,,,,,,,L,3,20000,35540,35179,2,1,45410,45008,Ille-et-Vilaine,35,53,V,P,0,1,0,A,88,D,13/12/2024
"	
GMF",2 275 €,14045,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,02/01/2006,18,Concubin(e) / vie maritale,Retraité,07/2024,Oui,10/03/1936,,Non,non,non,non,01/2024,,02/2022,RE91260,RENAULT,TRAFIC III,DIES,CBC,8,K1,0,45800,12,H,10,7,99,16,7,5,6,,,,,,,,,,,,,,,,,,,,,,L,3,20000,35540,35179,2,1,45410,45008,Ille-et-Vilaine,35,53,V,P,0,1,0,A,88,D,13/12/2024
"	
Groupe AXA",1 061 €,14047,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/03/2000,24,Séparé(e),Salarié Cadre,09/2021,Non,,,Non,non,non,non,04/2023,,02/2022,MN01594,MINI,MINI,CARB,BER,13,B2,0,35200,15,F,5,9,99,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,C,1,12500,40700,40253,1,2,40300,40034,Landes,40,75,C,P,3,0.85,1,A,60,E,13/12/2024
"	
Active Assurances",1 292 €,14047,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/03/2000,24,Séparé(e),Salarié Cadre,09/2021,Non,,,Non,non,non,non,04/2023,,02/2022,MN01594,MINI,MINI,CARB,BER,13,B2,0,35200,15,F,5,9,99,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,C,1,12500,40700,40253,1,2,40300,40034,Landes,40,75,C,P,3,0.85,1,A,60,E,13/12/2024
"	
Assurpeople.com",1 550 €,14047,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/03/2000,24,Séparé(e),Salarié Cadre,09/2021,Non,,,Non,non,non,non,04/2023,,02/2022,MN01594,MINI,MINI,CARB,BER,13,B2,0,35200,15,F,5,9,99,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,C,1,12500,40700,40253,1,2,40300,40034,Landes,40,75,C,P,3,0.85,1,A,60,E,13/12/2024
"	
Groupe Allianz",1 893 €,14047,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/03/2000,24,Séparé(e),Salarié Cadre,09/2021,Non,,,Non,non,non,non,04/2023,,02/2022,MN01594,MINI,MINI,CARB,BER,13,B2,0,35200,15,F,5,9,99,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,C,1,12500,40700,40253,1,2,40300,40034,Landes,40,75,C,P,3,0.85,1,A,60,E,13/12/2024
"	
Groupe Vilavi",2 010 €,14047,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/03/2000,24,Séparé(e),Salarié Cadre,09/2021,Non,,,Non,non,non,non,04/2023,,02/2022,MN01594,MINI,MINI,CARB,BER,13,B2,0,35200,15,F,5,9,99,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,C,1,12500,40700,40253,1,2,40300,40034,Landes,40,75,C,P,3,0.85,1,A,60,E,13/12/2024
"	
Groupe Vilavi",2 050 €,14047,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/03/2000,24,Séparé(e),Salarié Cadre,09/2021,Non,,,Non,non,non,non,04/2023,,02/2022,MN01594,MINI,MINI,CARB,BER,13,B2,0,35200,15,F,5,9,99,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,C,1,12500,40700,40253,1,2,40300,40034,Landes,40,75,C,P,3,0.85,1,A,60,E,13/12/2024
"	
SOS Malus",2 086 €,14047,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,07/03/2000,24,Séparé(e),Salarié Cadre,09/2021,Non,,,Non,non,non,non,04/2023,,02/2022,MN01594,MINI,MINI,CARB,BER,13,B2,0,35200,15,F,5,9,99,2,5,9,8,,,,,,,,,,,,,,,,,,,,,,C,1,12500,40700,40253,1,2,40300,40034,Landes,40,75,C,P,3,0.85,1,A,60,E,13/12/2024
"	
Groupe Admiral",1 122 €,14050,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,12/06/2002,22,Marié(e),Etudiant,10/2024,Non,25/02/1985,,Non,non,non,non,N/A,22/01/2025,02/2022,OP49055,OPEL,ASTRA VI,ELEC,BER,4,M1,1,42990,13,G,6,11,99,12,7,8,5,FIAT,DUCATO,DIES,FGN,8,FI28ACI,39732,13,F,120,U2,15,9,7,7,0,9,7,11,11,99,C,3,20000,89150,89442,1,2,85150,85236,Yonne,89,27,C,P,0,1,0,A,72,A,13/12/2024
"	
Groupe AXA",1 325 €,14050,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,12/06/2002,22,Marié(e),Etudiant,10/2024,Non,25/02/1985,,Non,non,non,non,N/A,22/01/2025,02/2022,OP49055,OPEL,ASTRA VI,ELEC,BER,4,M1,1,42990,13,G,6,11,99,12,7,8,5,FIAT,DUCATO,DIES,FGN,8,FI28ACI,39732,13,F,120,U2,15,9,7,7,0,9,7,11,11,99,C,3,20000,89150,89442,1,2,85150,85236,Yonne,89,27,C,P,0,1,0,A,72,A,13/12/2024
"	
GMF",3 093 €,14050,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,12/06/2002,22,Marié(e),Etudiant,10/2024,Non,25/02/1985,,Non,non,non,non,N/A,22/01/2025,02/2022,OP49055,OPEL,ASTRA VI,ELEC,BER,4,M1,1,42990,13,G,6,11,99,12,7,8,5,FIAT,DUCATO,DIES,FGN,8,FI28ACI,39732,13,F,120,U2,15,9,7,7,0,9,7,11,11,99,C,3,20000,89150,89442,1,2,85150,85236,Yonne,89,27,C,P,0,1,0,A,72,A,13/12/2024
"	
Groupe AXA",1 252 €,14057,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,05/12/2005,19,Séparé(e),Salarié,03/2024,Non,,,Non,non,non,non,07/2021,,08/2005,RE43411,RENAULT,TRAFIC,DIES,FGN,6,U1,0,26910,11,C,9,4,99,14,9,5,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,22510,22153,1,2,14190,14097,Côtes-d'Armor,22,53,G,P,0,1,3,A,79,E,13/12/2024
"	
Groupe Admiral",2 128 €,14057,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,05/12/2005,19,Séparé(e),Salarié,03/2024,Non,,,Non,non,non,non,07/2021,,08/2005,RE43411,RENAULT,TRAFIC,DIES,FGN,6,U1,0,26910,11,C,9,4,99,14,9,5,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,22510,22153,1,2,14190,14097,Côtes-d'Armor,22,53,G,P,0,1,3,A,79,E,13/12/2024
"	
GMF",3 865 €,14057,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,05/12/2005,19,Séparé(e),Salarié,03/2024,Non,,,Non,non,non,non,07/2021,,08/2005,RE43411,RENAULT,TRAFIC,DIES,FGN,6,U1,0,26910,11,C,9,4,99,14,9,5,6,,,,,,,,,,,,,,,,,,,,,,C,3,25000,22510,22153,1,2,14190,14097,Côtes-d'Armor,22,53,G,P,0,1,3,A,79,E,13/12/2024
"	
Groupe Admiral",1 863 €,14054,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/2004,20,Marié(e),Retraité,09/2023,Non,16/05/1946,,Non,non,non,non,07/2021,,11/2015,MN02068,MINI,MINI CLUBMAN,DIES,BRK,7,B2,1,28950,13,D,8,9,99,4,6,10,5,,,,,,,,,,,,,,,,,,,,,,L,3,25000,69840,69103,1,2,69380,69050,Rhône,69,84,G,P,1,0.95,3,A,73,A,13/12/2024
"	
GMF",1 941 €,14054,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,04/04/2004,20,Marié(e),Retraité,09/2023,Non,16/05/1946,,Non,non,non,non,07/2021,,11/2015,MN02068,MINI,MINI CLUBMAN,DIES,BRK,7,B2,1,28950,13,D,8,9,99,4,6,10,5,,,,,,,,,,,,,,,,,,,,,,L,3,25000,69840,69103,1,2,69380,69050,Rhône,69,84,G,P,1,0.95,3,A,73,A,13/12/2024
"	
MAAF Assurances",265 €,14055,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/12/1993,30,Marié(e),Fonctionnaire Défense/Intérieur,03/2015,Oui,03/01/1969,,Non,non,non,non,04/2024,,02/2024,AU63003,AUDI,Q6 E-TRON,ELEC,VTC,9,H,1,99870,16,L,8,13,99,12,2,8,8,,,,,,,,,,,,,,,,,,,,,,D,1,1000,62124,62410,1,2,60310,60558,Pas-de-Calais,62,32,P,P,9,0.6,0,E,78,A,13/12/2024
"	
Groupe AXA",323 €,14055,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/12/1993,30,Marié(e),Fonctionnaire Défense/Intérieur,03/2015,Oui,03/01/1969,,Non,non,non,non,04/2024,,02/2024,AU63003,AUDI,Q6 E-TRON,ELEC,VTC,9,H,1,99870,16,L,8,13,99,12,2,8,8,,,,,,,,,,,,,,,,,,,,,,D,1,1000,62124,62410,1,2,60310,60558,Pas-de-Calais,62,32,P,P,9,0.6,0,E,78,A,13/12/2024
"	
Groupe Admiral",549 €,14055,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/12/1993,30,Marié(e),Fonctionnaire Défense/Intérieur,03/2015,Oui,03/01/1969,,Non,non,non,non,04/2024,,02/2024,AU63003,AUDI,Q6 E-TRON,ELEC,VTC,9,H,1,99870,16,L,8,13,99,12,2,8,8,,,,,,,,,,,,,,,,,,,,,,D,1,1000,62124,62410,1,2,60310,60558,Pas-de-Calais,62,32,P,P,9,0.6,0,E,78,A,13/12/2024
"	
AMV",786 €,14055,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,20/12/1993,30,Marié(e),Fonctionnaire Défense/Intérieur,03/2015,Oui,03/01/1969,,Non,non,non,non,04/2024,,02/2024,AU63003,AUDI,Q6 E-TRON,ELEC,VTC,9,H,1,99870,16,L,8,13,99,12,2,8,8,,,,,,,,,,,,,,,,,,,,,,D,1,1000,62124,62410,1,2,60310,60558,Pas-de-Calais,62,32,P,P,9,0.6,0,E,78,A,13/12/2024
"	
Groupe AXA",188 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
MAAF Assurances",211 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
GMF",216 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
Active Assurances",231 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
Groupe Admiral",236 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
MMA",250 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
AMV",264 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
Groupe Vilavi",279 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
Groupe Vilavi",318 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
Groupe Allianz",321 €,14058,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/09/1973,51,Marié(e),Fonctionnaire territorial,09/2006,Non,19/07/1942,,Non,non,non,non,12/2013,,12/2005,CI36376,CITROEN,JUMPER,DIES,FGN,7,U2,0,30438,14,D,11,11,99,14,9,7,9,,,,,,,,,,,,,,,,,,,,,,D,3,20000,21320,21020,2,2,17230,17376,Côte-d'Or,21,27,J,P,18,50,6,E,21,A,13/12/2024
"	
Groupe Admiral",1 861 €,14059,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,12/07/2006,18,Marié(e),Salarié,08/2024,Non,25/03/1940,,Non,non,non,non,N/A,08/11/2025,11/2005,AU28118,AUDI,A3 SPORTBACK,DIES,BER,8,M1,0,34850,13,F,10,8,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,D,1,1000,32140,32365,2,2,31110,31465,Gers,32,76,J,P,0,1,0,A,83,A,13/12/2024
"	
GMF",2 729 €,14059,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,12/07/2006,18,Marié(e),Salarié,08/2024,Non,25/03/1940,,Non,non,non,non,N/A,08/11/2025,11/2005,AU28118,AUDI,A3 SPORTBACK,DIES,BER,8,M1,0,34850,13,F,10,8,99,9,8,13,6,,,,,,,,,,,,,,,,,,,,,,D,1,1000,32140,32365,2,2,31110,31465,Gers,32,76,J,P,0,1,0,A,83,A,13/12/2024
"	
Groupe AXA",1 399 €,14060,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/10/2005,19,Marié(e),Commerçant,02/2024,Non,09/10/1993,,Non,non,non,non,02/2018,,11/2005,AU15492,AUDI,A6,DIES,BRK,8,H1,0,43460,12,H,12,12,99,15,6,13,4,,,,,,,,,,,,,,,,,,,,,,L,3,30000,29590,29263,1,2,39250,39428,Finistère,29,53,G,P,0,1,6,E,49,C,13/12/2024
"	
Groupe Admiral",2 110 €,14060,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/10/2005,19,Marié(e),Commerçant,02/2024,Non,09/10/1993,,Non,non,non,non,02/2018,,11/2005,AU15492,AUDI,A6,DIES,BRK,8,H1,0,43460,12,H,12,12,99,15,6,13,4,,,,,,,,,,,,,,,,,,,,,,L,3,30000,29590,29263,1,2,39250,39428,Finistère,29,53,G,P,0,1,6,E,49,C,13/12/2024
"	
GMF",5 123 €,14060,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,25/10/2005,19,Marié(e),Commerçant,02/2024,Non,09/10/1993,,Non,non,non,non,02/2018,,11/2005,AU15492,AUDI,A6,DIES,BRK,8,H1,0,43460,12,H,12,12,99,15,6,13,4,,,,,,,,,,,,,,,,,,,,,,L,3,30000,29590,29263,1,2,39250,39428,Finistère,29,53,G,P,0,1,6,E,49,C,13/12/2024
