Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Groupe Admiral",1 133 €,17981,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,03/01/2005,19,Marié(e),Agriculteur,04/2024,Non,01/12/1949,,Non,non,non,non,N/A,30/12/2025,03/2024,DC05062,DACIA,DOKKER,CARB,LSP,7,M1,0,15250,11,B,6,11,99,5,2,5,1,TOYOTA,PROACE CITY,DIES,FTE,5,TO49006,26040,10,D,76,M1,5,5,8,5,0,1,7,8,10,99,C,2,25000,67440,67229,2,2,72600,72238,Bas-Rhin,67,44,G,P,0,1,0,A,13,C,19/12/2024
"	
GMF",2 276 €,17981,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,03/01/2005,19,Marié(e),Agriculteur,04/2024,Non,01/12/1949,,Non,non,non,non,N/A,30/12/2025,03/2024,DC05062,DACIA,DOKKER,CARB,LSP,7,M1,0,15250,11,B,6,11,99,5,2,5,1,TOYOTA,PROACE CITY,DIES,FTE,5,TO49006,26040,10,D,76,M1,5,5,8,5,0,1,7,8,10,99,C,2,25000,67440,67229,2,2,72600,72238,Bas-Rhin,67,44,G,P,0,1,0,A,13,C,19/12/2024
"	
Groupe AXA",2 549 €,17981,Vous comptez l'acheter,D'une première voiture,Neuve,Non,Vous,Un homme,03/01/2005,19,Marié(e),Agriculteur,04/2024,Non,01/12/1949,,Non,non,non,non,N/A,30/12/2025,03/2024,DC05062,DACIA,DOKKER,CARB,LSP,7,M1,0,15250,11,B,6,11,99,5,2,5,1,TOYOTA,PROACE CITY,DIES,FTE,5,TO49006,26040,10,D,76,M1,5,5,8,5,0,1,7,8,10,99,C,2,25000,67440,67229,2,2,72600,72238,Bas-Rhin,67,44,G,P,0,1,0,A,13,C,19/12/2024
"	
Meilleurtaux Assurances",346 €,17983,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/02/1971,53,Célibataire,Profession libérale,06/1992,Non,,,Oui,2008,non,non,08/2021,,11/2016,SE17117,SEAT,IBIZA,CARB,BRK,5,M1,1,16180,9,B,6,11,99,9,5,8,3,,,,,,,,,,,,,,,,,,,,,,T,3,25000,77240,77067,2,2,92140,92023,Seine-et-Marne,77,11,P,P,32,120,3,A,14,D,19/12/2024
"	
MMA",349 €,17983,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/02/1971,53,Célibataire,Profession libérale,06/1992,Non,,,Oui,2008,non,non,08/2021,,11/2016,SE17117,SEAT,IBIZA,CARB,BRK,5,M1,1,16180,9,B,6,11,99,9,5,8,3,,,,,,,,,,,,,,,,,,,,,,T,3,25000,77240,77067,2,2,92140,92023,Seine-et-Marne,77,11,P,P,32,120,3,A,14,D,19/12/2024
"	
Abeille Assurances",376 €,17983,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/02/1971,53,Célibataire,Profession libérale,06/1992,Non,,,Oui,2008,non,non,08/2021,,11/2016,SE17117,SEAT,IBIZA,CARB,BRK,5,M1,1,16180,9,B,6,11,99,9,5,8,3,,,,,,,,,,,,,,,,,,,,,,T,3,25000,77240,77067,2,2,92140,92023,Seine-et-Marne,77,11,P,P,32,120,3,A,14,D,19/12/2024
"	
GMF",376 €,17983,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/02/1971,53,Célibataire,Profession libérale,06/1992,Non,,,Oui,2008,non,non,08/2021,,11/2016,SE17117,SEAT,IBIZA,CARB,BRK,5,M1,1,16180,9,B,6,11,99,9,5,8,3,,,,,,,,,,,,,,,,,,,,,,T,3,25000,77240,77067,2,2,92140,92023,Seine-et-Marne,77,11,P,P,32,120,3,A,14,D,19/12/2024
"	
MAAF Assurances",381 €,17983,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/02/1971,53,Célibataire,Profession libérale,06/1992,Non,,,Oui,2008,non,non,08/2021,,11/2016,SE17117,SEAT,IBIZA,CARB,BRK,5,M1,1,16180,9,B,6,11,99,9,5,8,3,,,,,,,,,,,,,,,,,,,,,,T,3,25000,77240,77067,2,2,92140,92023,Seine-et-Marne,77,11,P,P,32,120,3,A,14,D,19/12/2024
"	
Groupe Allianz",406 €,17983,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/02/1971,53,Célibataire,Profession libérale,06/1992,Non,,,Oui,2008,non,non,08/2021,,11/2016,SE17117,SEAT,IBIZA,CARB,BRK,5,M1,1,16180,9,B,6,11,99,9,5,8,3,,,,,,,,,,,,,,,,,,,,,,T,3,25000,77240,77067,2,2,92140,92023,Seine-et-Marne,77,11,P,P,32,120,3,A,14,D,19/12/2024
"	
Groupe AXA",472 €,17983,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/02/1971,53,Célibataire,Profession libérale,06/1992,Non,,,Oui,2008,non,non,08/2021,,11/2016,SE17117,SEAT,IBIZA,CARB,BRK,5,M1,1,16180,9,B,6,11,99,9,5,8,3,,,,,,,,,,,,,,,,,,,,,,T,3,25000,77240,77067,2,2,92140,92023,Seine-et-Marne,77,11,P,P,32,120,3,A,14,D,19/12/2024
"	
Groupe Admiral",490 €,17983,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,06/02/1971,53,Célibataire,Profession libérale,06/1992,Non,,,Oui,2008,non,non,08/2021,,11/2016,SE17117,SEAT,IBIZA,CARB,BRK,5,M1,1,16180,9,B,6,11,99,9,5,8,3,,,,,,,,,,,,,,,,,,,,,,T,3,25000,77240,77067,2,2,92140,92023,Seine-et-Marne,77,11,P,P,32,120,3,A,14,D,19/12/2024
"	
Assurpeople.com",1 076 €,17997,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,18/11/2004,20,Divorcé(e),Sans profession,06/2024,Non,,,Non,non,non,non,05/2021,,11/2015,RE96010,RENAULT,MEGANE IV,DIES,BER,5,M1,0,26900,11,D,9,10,99,8,8,7,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,71270,71578,1,2,77370,77383,Saône-et-Loire,71,27,C,P,0,1,3,E,9,A,19/12/2024
"	
Groupe AXA",1 225 €,17997,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,18/11/2004,20,Divorcé(e),Sans profession,06/2024,Non,,,Non,non,non,non,05/2021,,11/2015,RE96010,RENAULT,MEGANE IV,DIES,BER,5,M1,0,26900,11,D,9,10,99,8,8,7,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,71270,71578,1,2,77370,77383,Saône-et-Loire,71,27,C,P,0,1,3,E,9,A,19/12/2024
"	
GMF",2 145 €,17997,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,18/11/2004,20,Divorcé(e),Sans profession,06/2024,Non,,,Non,non,non,non,05/2021,,11/2015,RE96010,RENAULT,MEGANE IV,DIES,BER,5,M1,0,26900,11,D,9,10,99,8,8,7,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,71270,71578,1,2,77370,77383,Saône-et-Loire,71,27,C,P,0,1,3,E,9,A,19/12/2024
"	
Groupe Admiral",2 705 €,17997,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,18/11/2004,20,Divorcé(e),Sans profession,06/2024,Non,,,Non,non,non,non,05/2021,,11/2015,RE96010,RENAULT,MEGANE IV,DIES,BER,5,M1,0,26900,11,D,9,10,99,8,8,7,5,,,,,,,,,,,,,,,,,,,,,,C,1,5000,71270,71578,1,2,77370,77383,Saône-et-Loire,71,27,C,P,0,1,3,E,9,A,19/12/2024
"	
GMF",745 €,17995,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/02/2004,20,Concubin(e) / vie maritale,Retraité,01/2023,Oui,25/12/1928,,Non,non,non,non,10/2013,,07/2005,RE69129,RENAULT,GRAND SCENIC,CARB,MSP,9,M1,0,25950,11,D,6,9,99,5,4,7,4,,,,,,,,,,,,,,,,,,,,,,T,2,12500,79200,79322,2,2,84400,84003,Deux-Sèvres,79,75,G,P,1,0.95,6,A,18,D,19/12/2024
"	
Meilleurtaux Assurances",1 093 €,17995,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/02/2004,20,Concubin(e) / vie maritale,Retraité,01/2023,Oui,25/12/1928,,Non,non,non,non,10/2013,,07/2005,RE69129,RENAULT,GRAND SCENIC,CARB,MSP,9,M1,0,25950,11,D,6,9,99,5,4,7,4,,,,,,,,,,,,,,,,,,,,,,T,2,12500,79200,79322,2,2,84400,84003,Deux-Sèvres,79,75,G,P,1,0.95,6,A,18,D,19/12/2024
"	
Groupe Admiral",1 185 €,17995,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/02/2004,20,Concubin(e) / vie maritale,Retraité,01/2023,Oui,25/12/1928,,Non,non,non,non,10/2013,,07/2005,RE69129,RENAULT,GRAND SCENIC,CARB,MSP,9,M1,0,25950,11,D,6,9,99,5,4,7,4,,,,,,,,,,,,,,,,,,,,,,T,2,12500,79200,79322,2,2,84400,84003,Deux-Sèvres,79,75,G,P,1,0.95,6,A,18,D,19/12/2024
"	
Assurpeople.com",2 550 €,17995,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/02/2004,20,Concubin(e) / vie maritale,Retraité,01/2023,Oui,25/12/1928,,Non,non,non,non,10/2013,,07/2005,RE69129,RENAULT,GRAND SCENIC,CARB,MSP,9,M1,0,25950,11,D,6,9,99,5,4,7,4,,,,,,,,,,,,,,,,,,,,,,T,2,12500,79200,79322,2,2,84400,84003,Deux-Sèvres,79,75,G,P,1,0.95,6,A,18,D,19/12/2024
"	
MAAF Assurances",598 €,18009,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/06/2002,22,Célibataire,VRP,10/2021,Non,,,Non,non,non,non,04/2023,,12/2005,CI37043,CITROEN,JUMPY,DIES,FGN,8,U1,0,21337,11,C,8,5,99,11,9,6,4,,,,,,,,,,,,,,,,,,,,,,T,3,25000,72600,72037,2,1,67310,67555,Sarthe,72,52,J,P,3,0.85,1,A,22,C,19/12/2024
"	
Groupe Admiral",715 €,18009,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/06/2002,22,Célibataire,VRP,10/2021,Non,,,Non,non,non,non,04/2023,,12/2005,CI37043,CITROEN,JUMPY,DIES,FGN,8,U1,0,21337,11,C,8,5,99,11,9,6,4,,,,,,,,,,,,,,,,,,,,,,T,3,25000,72600,72037,2,1,67310,67555,Sarthe,72,52,J,P,3,0.85,1,A,22,C,19/12/2024
"	
Groupe AXA",745 €,18009,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/06/2002,22,Célibataire,VRP,10/2021,Non,,,Non,non,non,non,04/2023,,12/2005,CI37043,CITROEN,JUMPY,DIES,FGN,8,U1,0,21337,11,C,8,5,99,11,9,6,4,,,,,,,,,,,,,,,,,,,,,,T,3,25000,72600,72037,2,1,67310,67555,Sarthe,72,52,J,P,3,0.85,1,A,22,C,19/12/2024
"	
GMF",895 €,18009,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,14/06/2002,22,Célibataire,VRP,10/2021,Non,,,Non,non,non,non,04/2023,,12/2005,CI37043,CITROEN,JUMPY,DIES,FGN,8,U1,0,21337,11,C,8,5,99,11,9,6,4,,,,,,,,,,,,,,,,,,,,,,T,3,25000,72600,72037,2,1,67310,67555,Sarthe,72,52,J,P,3,0.85,1,A,22,C,19/12/2024
"	
MMA",311 €,18014,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,07/12/1962,62,Marié(e),Salarié Cadre,07/1982,Non,09/01/2004,06/2023,Oui,2003,non,non,N/A,29/12/2025,12/2005,CI47028,CITROEN,C4,DIES,BER,5,M1,0,17300,10,A,8,10,99,9,8,9,3,SKODA,KAMIQ,CARB,VTC,8,SK16065,24050,15,C,150,M1,4,3,11,5,0,4,10,6,12,99,L,2,12500,36150,36029,1,2,20147,2A197,Indre,36,24,C,P,42,120,0,E,80,E,19/12/2024
"	
GMF",369 €,18014,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,07/12/1962,62,Marié(e),Salarié Cadre,07/1982,Non,09/01/2004,06/2023,Oui,2003,non,non,N/A,29/12/2025,12/2005,CI47028,CITROEN,C4,DIES,BER,5,M1,0,17300,10,A,8,10,99,9,8,9,3,SKODA,KAMIQ,CARB,VTC,8,SK16065,24050,15,C,150,M1,4,3,11,5,0,4,10,6,12,99,L,2,12500,36150,36029,1,2,20147,2A197,Indre,36,24,C,P,42,120,0,E,80,E,19/12/2024
"	
Meilleurtaux Assurances",446 €,18014,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,07/12/1962,62,Marié(e),Salarié Cadre,07/1982,Non,09/01/2004,06/2023,Oui,2003,non,non,N/A,29/12/2025,12/2005,CI47028,CITROEN,C4,DIES,BER,5,M1,0,17300,10,A,8,10,99,9,8,9,3,SKODA,KAMIQ,CARB,VTC,8,SK16065,24050,15,C,150,M1,4,3,11,5,0,4,10,6,12,99,L,2,12500,36150,36029,1,2,20147,2A197,Indre,36,24,C,P,42,120,0,E,80,E,19/12/2024
"	
Groupe Allianz",634 €,18014,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,07/12/1962,62,Marié(e),Salarié Cadre,07/1982,Non,09/01/2004,06/2023,Oui,2003,non,non,N/A,29/12/2025,12/2005,CI47028,CITROEN,C4,DIES,BER,5,M1,0,17300,10,A,8,10,99,9,8,9,3,SKODA,KAMIQ,CARB,VTC,8,SK16065,24050,15,C,150,M1,4,3,11,5,0,4,10,6,12,99,L,2,12500,36150,36029,1,2,20147,2A197,Indre,36,24,C,P,42,120,0,E,80,E,19/12/2024
"	
Groupe Admiral",719 €,18014,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,07/12/1962,62,Marié(e),Salarié Cadre,07/1982,Non,09/01/2004,06/2023,Oui,2003,non,non,N/A,29/12/2025,12/2005,CI47028,CITROEN,C4,DIES,BER,5,M1,0,17300,10,A,8,10,99,9,8,9,3,SKODA,KAMIQ,CARB,VTC,8,SK16065,24050,15,C,150,M1,4,3,11,5,0,4,10,6,12,99,L,2,12500,36150,36029,1,2,20147,2A197,Indre,36,24,C,P,42,120,0,E,80,E,19/12/2024
"	
MAAF Assurances",758 €,18014,Vous comptez l'acheter,D'une voiture en remplacement,Neuve,Non,Vous,Une femme,07/12/1962,62,Marié(e),Salarié Cadre,07/1982,Non,09/01/2004,06/2023,Oui,2003,non,non,N/A,29/12/2025,12/2005,CI47028,CITROEN,C4,DIES,BER,5,M1,0,17300,10,A,8,10,99,9,8,9,3,SKODA,KAMIQ,CARB,VTC,8,SK16065,24050,15,C,150,M1,4,3,11,5,0,4,10,6,12,99,L,2,12500,36150,36029,1,2,20147,2A197,Indre,36,24,C,P,42,120,0,E,80,E,19/12/2024
"	
MAAF Assurances",474 €,18016,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,24/03/1991,33,Marié(e),Fonctionnaire territorial,08/2013,Non,13/02/1996,,Non,non,non,non,N/A,01/02/2025,11/2016,TO29016,TOYOTA,PRIUS,EH,MSP,5,M1,1,34700,9,F,5,10,99,9,4,8,1,FORD,TOURNEO CUSTOM II,DIES,MMC,9,FO56009,65520,13,K,170,K2,16,9,7,12,0,10,15,8,8,99,L,2,10000,70240,70569,2,1,82700,82123,Haute-Saône,70,27,C,P,11,0.54,0,A,8,C,19/12/2024
"	
Groupe Admiral",499 €,18016,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,24/03/1991,33,Marié(e),Fonctionnaire territorial,08/2013,Non,13/02/1996,,Non,non,non,non,N/A,01/02/2025,11/2016,TO29016,TOYOTA,PRIUS,EH,MSP,5,M1,1,34700,9,F,5,10,99,9,4,8,1,FORD,TOURNEO CUSTOM II,DIES,MMC,9,FO56009,65520,13,K,170,K2,16,9,7,12,0,10,15,8,8,99,L,2,10000,70240,70569,2,1,82700,82123,Haute-Saône,70,27,C,P,11,0.54,0,A,8,C,19/12/2024
"	
Groupe AXA",509 €,18016,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,24/03/1991,33,Marié(e),Fonctionnaire territorial,08/2013,Non,13/02/1996,,Non,non,non,non,N/A,01/02/2025,11/2016,TO29016,TOYOTA,PRIUS,EH,MSP,5,M1,1,34700,9,F,5,10,99,9,4,8,1,FORD,TOURNEO CUSTOM II,DIES,MMC,9,FO56009,65520,13,K,170,K2,16,9,7,12,0,10,15,8,8,99,L,2,10000,70240,70569,2,1,82700,82123,Haute-Saône,70,27,C,P,11,0.54,0,A,8,C,19/12/2024
"	
GMF",513 €,18016,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,24/03/1991,33,Marié(e),Fonctionnaire territorial,08/2013,Non,13/02/1996,,Non,non,non,non,N/A,01/02/2025,11/2016,TO29016,TOYOTA,PRIUS,EH,MSP,5,M1,1,34700,9,F,5,10,99,9,4,8,1,FORD,TOURNEO CUSTOM II,DIES,MMC,9,FO56009,65520,13,K,170,K2,16,9,7,12,0,10,15,8,8,99,L,2,10000,70240,70569,2,1,82700,82123,Haute-Saône,70,27,C,P,11,0.54,0,A,8,C,19/12/2024
"	
Groupe Allianz",875 €,18016,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,24/03/1991,33,Marié(e),Fonctionnaire territorial,08/2013,Non,13/02/1996,,Non,non,non,non,N/A,01/02/2025,11/2016,TO29016,TOYOTA,PRIUS,EH,MSP,5,M1,1,34700,9,F,5,10,99,9,4,8,1,FORD,TOURNEO CUSTOM II,DIES,MMC,9,FO56009,65520,13,K,170,K2,16,9,7,12,0,10,15,8,8,99,L,2,10000,70240,70569,2,1,82700,82123,Haute-Saône,70,27,C,P,11,0.54,0,A,8,C,19/12/2024
"	
AMV",1 207 €,18016,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Un homme,24/03/1991,33,Marié(e),Fonctionnaire territorial,08/2013,Non,13/02/1996,,Non,non,non,non,N/A,01/02/2025,11/2016,TO29016,TOYOTA,PRIUS,EH,MSP,5,M1,1,34700,9,F,5,10,99,9,4,8,1,FORD,TOURNEO CUSTOM II,DIES,MMC,9,FO56009,65520,13,K,170,K2,16,9,7,12,0,10,15,8,8,99,L,2,10000,70240,70569,2,1,82700,82123,Haute-Saône,70,27,C,P,11,0.54,0,A,8,C,19/12/2024
"	
Abeille Assurances",172 €,18018,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/05/1961,63,Séparé(e),Salarié,07/2002,Oui,,,Oui,2002,non,non,07/2020,,11/2015,RE88023,RENAULT,CLIO IV,DIES,CLE,6,B,0,18418,10,B,9,3,99,11,10,8,6,,,,,,,,,,,,,,,,,,,,,,C,1,2000,24260,24261,2,1,07130,07070,Dordogne,24,75,J,P,22,90,4,E,4,A,19/12/2024
"	
MMA",177 €,18018,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/05/1961,63,Séparé(e),Salarié,07/2002,Oui,,,Oui,2002,non,non,07/2020,,11/2015,RE88023,RENAULT,CLIO IV,DIES,CLE,6,B,0,18418,10,B,9,3,99,11,10,8,6,,,,,,,,,,,,,,,,,,,,,,C,1,2000,24260,24261,2,1,07130,07070,Dordogne,24,75,J,P,22,90,4,E,4,A,19/12/2024
