Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Abeille Assurances",253 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
Groupe AXA",256 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
Groupe Admiral",412 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
Assurpeople.com",421 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
Active Assurances",528 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
GMF",559 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
MAAF Assurances",594 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
SOS Malus",665 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
PEYRAC ASSURANCES",1 147 €,10518,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,16/05/1994,30,Divorcé(e),Profession libérale,12/2021,Oui,,,Non,non,non,non,09/2022,,03/2000,AU19061,AUDI,A3,CARB,BER,7,M1,0,30570,13,E,10,8,99,9,8,13,5,,,,,,,,,,,,,,,,,,,,,,L,1,2000,14800,14699,2,1,14970,14558,Calvados,14,28,C,P,2,0.9,2,E,79,A,18/09/2024
"	
MAAF Assurances",364 €,10505,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/07/1942,82,Marié(e),Salarié Cadre,10/1988,Non,26/03/1984,01/2003,Non,non,non,non,02/2016,,12/2005,BM59174,BMW,SERIE 3,DIES,BRK,12,M2,0,38050,14,G,12,13,99,9,5,13,8,,,,,,,,,,,,,,,,,,,,,,D,3,25000,31230,31008,1,2,35310,35196,Haute-Garonne,31,76,P,P,35,120,6,A,83,C,18/09/2024
"	
GMF",531 €,10505,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/07/1942,82,Marié(e),Salarié Cadre,10/1988,Non,26/03/1984,01/2003,Non,non,non,non,02/2016,,12/2005,BM59174,BMW,SERIE 3,DIES,BRK,12,M2,0,38050,14,G,12,13,99,9,5,13,8,,,,,,,,,,,,,,,,,,,,,,D,3,25000,31230,31008,1,2,35310,35196,Haute-Garonne,31,76,P,P,35,120,6,A,83,C,18/09/2024
"	
Groupe Vilavi",614 €,10505,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/07/1942,82,Marié(e),Salarié Cadre,10/1988,Non,26/03/1984,01/2003,Non,non,non,non,02/2016,,12/2005,BM59174,BMW,SERIE 3,DIES,BRK,12,M2,0,38050,14,G,12,13,99,9,5,13,8,,,,,,,,,,,,,,,,,,,,,,D,3,25000,31230,31008,1,2,35310,35196,Haute-Garonne,31,76,P,P,35,120,6,A,83,C,18/09/2024
"	
Groupe Allianz",619 €,10505,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/07/1942,82,Marié(e),Salarié Cadre,10/1988,Non,26/03/1984,01/2003,Non,non,non,non,02/2016,,12/2005,BM59174,BMW,SERIE 3,DIES,BRK,12,M2,0,38050,14,G,12,13,99,9,5,13,8,,,,,,,,,,,,,,,,,,,,,,D,3,25000,31230,31008,1,2,35310,35196,Haute-Garonne,31,76,P,P,35,120,6,A,83,C,18/09/2024
"	
Groupe Vilavi",653 €,10505,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/07/1942,82,Marié(e),Salarié Cadre,10/1988,Non,26/03/1984,01/2003,Non,non,non,non,02/2016,,12/2005,BM59174,BMW,SERIE 3,DIES,BRK,12,M2,0,38050,14,G,12,13,99,9,5,13,8,,,,,,,,,,,,,,,,,,,,,,D,3,25000,31230,31008,1,2,35310,35196,Haute-Garonne,31,76,P,P,35,120,6,A,83,C,18/09/2024
"	
Active Assurances",690 €,10505,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/07/1942,82,Marié(e),Salarié Cadre,10/1988,Non,26/03/1984,01/2003,Non,non,non,non,02/2016,,12/2005,BM59174,BMW,SERIE 3,DIES,BRK,12,M2,0,38050,14,G,12,13,99,9,5,13,8,,,,,,,,,,,,,,,,,,,,,,D,3,25000,31230,31008,1,2,35310,35196,Haute-Garonne,31,76,P,P,35,120,6,A,83,C,18/09/2024
"	
Groupe AXA",924 €,10505,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,12/07/1942,82,Marié(e),Salarié Cadre,10/1988,Non,26/03/1984,01/2003,Non,non,non,non,02/2016,,12/2005,BM59174,BMW,SERIE 3,DIES,BRK,12,M2,0,38050,14,G,12,13,99,9,5,13,8,,,,,,,,,,,,,,,,,,,,,,D,3,25000,31230,31008,1,2,35310,35196,Haute-Garonne,31,76,P,P,35,120,6,A,83,C,18/09/2024
"	
Groupe Admiral",592 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
Groupe AXA",595 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
MAAF Assurances",655 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
SOS Malus",807 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
MMA",850 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
GMF",924 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
Active Assurances",927 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
Groupe Allianz",943 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
Groupe Vilavi",987 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
Groupe Vilavi",1 026 €,10507,Vous comptez l'acheter,D'une voiture en remplacement,D'occasion,Non,Vous,Un homme,14/04/1998,26,Marié(e),Fonctionnaire Défense/Intérieur,04/2020,Oui,03/02/1926,,Non,non,non,non,N/A,13/09/2025,12/2005,CI49009,CITROEN,C6,DIES,BER,10,H2,0,49300,14,J,10,13,99,7,8,12,6,,,,,,,,,,,,,,,,,,,,,,T,1,12500,68150,68269,1,2,76940,76401,Haut-Rhin,68,44,C,P,4,0.8,0,A,81,C,18/09/2024
"	
GMF",783 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
MAAF Assurances",846 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
MMA",860 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
Groupe Allianz",1 068 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
Active Assurances",1 129 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
Groupe Vilavi",1 303 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
Groupe AXA",1 326 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
Groupe Vilavi",1 344 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
Groupe Admiral",1 426 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
"	
Abeille Assurances",1 491 €,10517,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,06/12/1970,53,Marié(e),Fonctionnaire hospitalier,08/2019,Non,16/09/1930,07/1953,Non,non,non,non,N/A,14/02/2025,07/2005,RE07629,RENAULT,CLIO,CARB,BER,7,B2,0,14100,12,B,5,5,99,5,6,7,6,FIAT,DUCATO,DIES,FGN,8,FI28AG6,43212,15,G,160,U2,15,9,7,8,0,9,9,11,11,99,T,3,30000,56430,56127,2,1,63380,63186,Morbihan,56,53,C,P,5,0.76,0,A,75,C,18/09/2024
